layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
4,0.99453884,example_0004,boilerplate,0.5,4096,bloat_sweep
5,0.9884119,example_0004,boilerplate,0.5,4096,bloat_sweep
6,0.98503363,example_0004,boilerplate,0.5,4096,bloat_sweep
7,0.9848396,example_0004,boilerplate,0.5,4096,bloat_sweep
8,0.9841064,example_0004,boilerplate,0.5,4096,bloat_sweep
9,0.98536235,example_0004,boilerplate,0.5,4096,bloat_sweep
10,0.98674726,example_0004,boilerplate,0.5,4096,bloat_sweep
11,0.98249286,example_0004,boilerplate,0.5,4096,bloat_sweep
12,0.96455866,example_0004,boilerplate,0.5,4096,bloat_sweep
13,0.9366337,example_0004,boilerplate,0.5,4096,bloat_sweep
14,0.9534285,example_0004,boilerplate,0.5,4096,bloat_sweep
15,0.9300499,example_0004,boilerplate,0.5,4096,bloat_sweep
16,0.94561994,example_0004,boilerplate,0.5,4096,bloat_sweep
17,0.9626783,example_0004,boilerplate,0.5,4096,bloat_sweep
18,0.9689443,example_0004,boilerplate,0.5,4096,bloat_sweep
19,0.96123546,example_0004,boilerplate,0.5,4096,bloat_sweep
20,0.96638525,example_0004,boilerplate,0.5,4096,bloat_sweep
21,0.9779084,example_0004,boilerplate,0.5,4096,bloat_sweep
22,0.97637385,example_0004,boilerplate,0.5,4096,bloat_sweep
23,0.9627511,example_0004,boilerplate,0.5,4096,bloat_sweep
0,0.99944264,example_0005,boilerplate,0.5,4096,bloat_sweep
1,0.9992034,example_0005,boilerplate,0.5,4096,bloat_sweep
2,0.9982615,example_0005,boilerplate,0.5,4096,bloat_sweep
3,0.99495155,example_0005,boilerplate,0.5,4096,bloat_sweep
4,0.99088037,example_0005,boilerplate,0.5,4096,bloat_sweep
5,0.9817147,example_0005,boilerplate,0.5,4096,bloat_sweep
6,0.9767875,example_0005,boilerplate,0.5,4096,bloat_sweep
7,0.97733253,example_0005,boilerplate,0.5,4096,bloat_sweep
8,0.9757193,example_0005,boilerplate,0.5,4096,bloat_sweep
9,0.9766999,example_0005,boilerplate,0.5,4096,bloat_sweep
10,0.97862476,example_0005,boilerplate,0.5,4096,bloat_sweep
11,0.9755486,example_0005,boilerplate,0.5,4096,bloat_sweep
12,0.9619971,example_0005,boilerplate,0.5,4096,bloat_sweep
13,0.93612057,example_0005,boilerplate,0.5,4096,bloat_sweep
14,0.9521386,example_0005,boilerplate,0.5,4096,bloat_sweep
15,0.94079554,example_0005,boilerplate,0.5,4096,bloat_sweep
16,0.9421458,example_0005,boilerplate,0.5,4096,bloat_sweep
17,0.959195,example_0005,boilerplate,0.5,4096,bloat_sweep
18,0.96823883,example_0005,boilerplate,0.5,4096,bloat_sweep
19,0.9633758,example_0005,boilerplate,0.5,4096,bloat_sweep
20,0.9774547,example_0005,boilerplate,0.5,4096,bloat_sweep
21,0.9848526,example_0005,boilerplate,0.5,4096,bloat_sweep
22,0.9848055,example_0005,boilerplate,0.5,4096,bloat_sweep
23,0.9787881,example_0005,boilerplate,0.5,4096,bloat_sweep
0,0.99949706,example_0006,boilerplate,0.5,4096,bloat_sweep
1,0.9993047,example_0006,boilerplate,0.5,4096,bloat_sweep
2,0.99884677,example_0006,boilerplate,0.5,4096,bloat_sweep
3,0.99607515,example_0006,boilerplate,0.5,4096,bloat_sweep
4,0.99289745,example_0006,boilerplate,0.5,4096,bloat_sweep
5,0.98742193,example_0006,boilerplate,0.5,4096,bloat_sweep
6,0.9852508,example_0006,boilerplate,0.5,4096,bloat_sweep
7,0.9868192,example_0006,boilerplate,0.5,4096,bloat_sweep
8,0.9856808,example_0006,boilerplate,0.5,4096,bloat_sweep
9,0.9868264,example_0006,boilerplate,0.5,4096,bloat_sweep
10,0.988565,example_0006,boilerplate,0.5,4096,bloat_sweep
11,0.98659354,example_0006,boilerplate,0.5,4096,bloat_sweep
12,0.975637,example_0006,boilerplate,0.5,4096,bloat_sweep
13,0.9636795,example_0006,boilerplate,0.5,4096,bloat_sweep
14,0.9621637,example_0006,boilerplate,0.5,4096,bloat_sweep
15,0.9525201,example_0006,boilerplate,0.5,4096,bloat_sweep
16,0.94995195,example_0006,boilerplate,0.5,4096,bloat_sweep
17,0.9653608,example_0006,boilerplate,0.5,4096,bloat_sweep
18,0.97413886,example_0006,boilerplate,0.5,4096,bloat_sweep
19,0.96974444,example_0006,boilerplate,0.5,4096,bloat_sweep
20,0.9825549,example_0006,boilerplate,0.5,4096,bloat_sweep
21,0.9869467,example_0006,boilerplate,0.5,4096,bloat_sweep
22,0.98702437,example_0006,boilerplate,0.5,4096,bloat_sweep
23,0.98072153,example_0006,boilerplate,0.5,4096,bloat_sweep
0,0.9994813,example_0007,boilerplate,0.5,4096,bloat_sweep
1,0.9991989,example_0007,boilerplate,0.5,4096,bloat_sweep
2,0.99820125,example_0007,boilerplate,0.5,4096,bloat_sweep
3,0.99616194,example_0007,boilerplate,0.5,4096,bloat_sweep
4,0.99263066,example_0007,boilerplate,0.5,4096,bloat_sweep
5,0.9867906,example_0007,boilerplate,0.5,4096,bloat_sweep
6,0.9837045,example_0007,boilerplate,0.5,4096,bloat_sweep
7,0.9855469,example_0007,boilerplate,0.5,4096,bloat_sweep
8,0.9834251,example_0007,boilerplate,0.5,4096,bloat_sweep
9,0.98656875,example_0007,boilerplate,0.5,4096,bloat_sweep
10,0.98673105,example_0007,boilerplate,0.5,4096,bloat_sweep
11,0.982921,example_0007,boilerplate,0.5,4096,bloat_sweep
12,0.9710198,example_0007,boilerplate,0.5,4096,bloat_sweep
13,0.95194566,example_0007,boilerplate,0.5,4096,bloat_sweep
14,0.96473926,example_0007,boilerplate,0.5,4096,bloat_sweep
15,0.9446082,example_0007,boilerplate,0.5,4096,bloat_sweep
16,0.9551792,example_0007,boilerplate,0.5,4096,bloat_sweep
17,0.9686135,example_0007,boilerplate,0.5,4096,bloat_sweep
18,0.9743649,example_0007,boilerplate,0.5,4096,bloat_sweep
19,0.97064465,example_0007,boilerplate,0.5,4096,bloat_sweep
20,0.9828921,example_0007,boilerplate,0.5,4096,bloat_sweep
21,0.9885406,example_0007,boilerplate,0.5,4096,bloat_sweep
22,0.9874407,example_0007,boilerplate,0.5,4096,bloat_sweep
23,0.98578703,example_0007,boilerplate,0.5,4096,bloat_sweep
0,0.9991209,example_0000,boilerplate,0.5,8192,bloat_sweep
1,0.99868363,example_0000,boilerplate,0.5,8192,bloat_sweep
2,0.9980607,example_0000,boilerplate,0.5,8192,bloat_sweep
3,0.9942338,example_0000,boilerplate,0.5,8192,bloat_sweep
4,0.98691607,example_0000,boilerplate,0.5,8192,bloat_sweep
5,0.98432916,example_0000,boilerplate,0.5,8192,bloat_sweep
6,0.9804376,example_0000,boilerplate,0.5,8192,bloat_sweep
7,0.9825138,example_0000,boilerplate,0.5,8192,bloat_sweep
8,0.9813043,example_0000,boilerplate,0.5,8192,bloat_sweep
9,0.98248506,example_0000,boilerplate,0.5,8192,bloat_sweep
10,0.9833579,example_0000,boilerplate,0.5,8192,bloat_sweep
11,0.97728914,example_0000,boilerplate,0.5,8192,bloat_sweep
12,0.9596643,example_0000,boilerplate,0.5,8192,bloat_sweep
13,0.9416464,example_0000,boilerplate,0.5,8192,bloat_sweep
14,0.9583038,example_0000,boilerplate,0.5,8192,bloat_sweep
15,0.9372798,example_0000,boilerplate,0.5,8192,bloat_sweep
16,0.9463634,example_0000,boilerplate,0.5,8192,bloat_sweep
17,0.9634364,example_0000,boilerplate,0.5,8192,bloat_sweep
18,0.9700024,example_0000,boilerplate,0.5,8192,bloat_sweep
19,0.9620745,example_0000,boilerplate,0.5,8192,bloat_sweep
20,0.97376865,example_0000,boilerplate,0.5,8192,bloat_sweep
21,0.98479563,example_0000,boilerplate,0.5,8192,bloat_sweep
22,0.98516846,example_0000,boilerplate,0.5,8192,bloat_sweep
23,0.9803021,example_0000,boilerplate,0.5,8192,bloat_sweep
0,0.9990897,example_0001,boilerplate,0.5,8192,bloat_sweep
1,0.9991334,example_0001,boilerplate,0.5,8192,bloat_sweep
2,0.99856865,example_0001,boilerplate,0.5,8192,bloat_sweep
3,0.99360836,example_0001,boilerplate,0.5,8192,bloat_sweep
4,0.9875775,example_0001,boilerplate,0.5,8192,bloat_sweep
5,0.9795186,example_0001,boilerplate,0.5,8192,bloat_sweep
6,0.9766328,example_0001,boilerplate,0.5,8192,bloat_sweep
7,0.9798143,example_0001,boilerplate,0.5,8192,bloat_sweep
8,0.97583467,example_0001,boilerplate,0.5,8192,bloat_sweep
9,0.9786331,example_0001,boilerplate,0.5,8192,bloat_sweep
10,0.97893935,example_0001,boilerplate,0.5,8192,bloat_sweep
11,0.97595096,example_0001,boilerplate,0.5,8192,bloat_sweep
12,0.96472263,example_0001,boilerplate,0.5,8192,bloat_sweep
13,0.93854403,example_0001,boilerplate,0.5,8192,bloat_sweep
14,0.9339413,example_0001,boilerplate,0.5,8192,bloat_sweep
15,0.91405624,example_0001,boilerplate,0.5,8192,bloat_sweep
16,0.9102392,example_0001,boilerplate,0.5,8192,bloat_sweep
17,0.939057,example_0001,boilerplate,0.5,8192,bloat_sweep
18,0.9486941,example_0001,boilerplate,0.5,8192,bloat_sweep
19,0.93344784,example_0001,boilerplate,0.5,8192,bloat_sweep
20,0.9583956,example_0001,boilerplate,0.5,8192,bloat_sweep
21,0.96494085,example_0001,boilerplate,0.5,8192,bloat_sweep
22,0.9617473,example_0001,boilerplate,0.5,8192,bloat_sweep
23,0.94819784,example_0001,boilerplate,0.5,8192,bloat_sweep
0,0.99890655,example_0002,boilerplate,0.5,8192,bloat_sweep
1,0.99864185,example_0002,boilerplate,0.5,8192,bloat_sweep
2,0.99818075,example_0002,boilerplate,0.5,8192,bloat_sweep
3,0.9940907,example_0002,boilerplate,0.5,8192,bloat_sweep
4,0.9879612,example_0002,boilerplate,0.5,8192,bloat_sweep
5,0.98185354,example_0002,boilerplate,0.5,8192,bloat_sweep
6,0.97891724,example_0002,boilerplate,0.5,8192,bloat_sweep
7,0.9813616,example_0002,boilerplate,0.5,8192,bloat_sweep
8,0.9780422,example_0002,boilerplate,0.5,8192,bloat_sweep
9,0.9795553,example_0002,boilerplate,0.5,8192,bloat_sweep
10,0.9803991,example_0002,boilerplate,0.5,8192,bloat_sweep
11,0.9734743,example_0002,boilerplate,0.5,8192,bloat_sweep
12,0.9638706,example_0002,boilerplate,0.5,8192,bloat_sweep
13,0.94187284,example_0002,boilerplate,0.5,8192,bloat_sweep
14,0.9332066,example_0002,boilerplate,0.5,8192,bloat_sweep
15,0.91598105,example_0002,boilerplate,0.5,8192,bloat_sweep
16,0.9062567,example_0002,boilerplate,0.5,8192,bloat_sweep
17,0.9365842,example_0002,boilerplate,0.5,8192,bloat_sweep
18,0.9505831,example_0002,boilerplate,0.5,8192,bloat_sweep
19,0.93419427,example_0002,boilerplate,0.5,8192,bloat_sweep
20,0.95996195,example_0002,boilerplate,0.5,8192,bloat_sweep
21,0.9725707,example_0002,boilerplate,0.5,8192,bloat_sweep
22,0.97327536,example_0002,boilerplate,0.5,8192,bloat_sweep
23,0.96043533,example_0002,boilerplate,0.5,8192,bloat_sweep
0,0.9991773,example_0003,boilerplate,0.5,8192,bloat_sweep
1,0.9990874,example_0003,boilerplate,0.5,8192,bloat_sweep
2,0.9981921,example_0003,boilerplate,0.5,8192,bloat_sweep
3,0.99525416,example_0003,boilerplate,0.5,8192,bloat_sweep
4,0.9896558,example_0003,boilerplate,0.5,8192,bloat_sweep
5,0.9847806,example_0003,boilerplate,0.5,8192,bloat_sweep
6,0.98074913,example_0003,boilerplate,0.5,8192,bloat_sweep
7,0.98267657,example_0003,boilerplate,0.5,8192,bloat_sweep
8,0.97907,example_0003,boilerplate,0.5,8192,bloat_sweep
9,0.9812269,example_0003,boilerplate,0.5,8192,bloat_sweep
10,0.9819619,example_0003,boilerplate,0.5,8192,bloat_sweep
11,0.97721756,example_0003,boilerplate,0.5,8192,bloat_sweep
12,0.9622915,example_0003,boilerplate,0.5,8192,bloat_sweep
13,0.9227154,example_0003,boilerplate,0.5,8192,bloat_sweep
14,0.93502796,example_0003,boilerplate,0.5,8192,bloat_sweep
15,0.91144943,example_0003,boilerplate,0.5,8192,bloat_sweep
16,0.92176986,example_0003,boilerplate,0.5,8192,bloat_sweep
17,0.94755405,example_0003,boilerplate,0.5,8192,bloat_sweep
18,0.957447,example_0003,boilerplate,0.5,8192,bloat_sweep
19,0.94923043,example_0003,boilerplate,0.5,8192,bloat_sweep
20,0.96826327,example_0003,boilerplate,0.5,8192,bloat_sweep
21,0.9807367,example_0003,boilerplate,0.5,8192,bloat_sweep
22,0.97829866,example_0003,boilerplate,0.5,8192,bloat_sweep
23,0.97147197,example_0003,boilerplate,0.5,8192,bloat_sweep
0,0.99934596,example_0004,boilerplate,0.5,8192,bloat_sweep
1,0.9993045,example_0004,boilerplate,0.5,8192,bloat_sweep
2,0.9987998,example_0004,boilerplate,0.5,8192,bloat_sweep
3,0.99660283,example_0004,boilerplate,0.5,8192,bloat_sweep
4,0.99170667,example_0004,boilerplate,0.5,8192,bloat_sweep
5,0.98765564,example_0004,boilerplate,0.5,8192,bloat_sweep
6,0.9864399,example_0004,boilerplate,0.5,8192,bloat_sweep
7,0.9877733,example_0004,boilerplate,0.5,8192,bloat_sweep
8,0.9850358,example_0004,boilerplate,0.5,8192,bloat_sweep
9,0.98629165,example_0004,boilerplate,0.5,8192,bloat_sweep
10,0.9862684,example_0004,boilerplate,0.5,8192,bloat_sweep
11,0.9787435,example_0004,boilerplate,0.5,8192,bloat_sweep
12,0.9597328,example_0004,boilerplate,0.5,8192,bloat_sweep
13,0.9449591,example_0004,boilerplate,0.5,8192,bloat_sweep
14,0.9597157,example_0004,boilerplate,0.5,8192,bloat_sweep
15,0.93599135,example_0004,boilerplate,0.5,8192,bloat_sweep
16,0.94718266,example_0004,boilerplate,0.5,8192,bloat_sweep
17,0.9619706,example_0004,boilerplate,0.5,8192,bloat_sweep
18,0.9690212,example_0004,boilerplate,0.5,8192,bloat_sweep
19,0.95990884,example_0004,boilerplate,0.5,8192,bloat_sweep
20,0.96721005,example_0004,boilerplate,0.5,8192,bloat_sweep
21,0.97497094,example_0004,boilerplate,0.5,8192,bloat_sweep
22,0.97159666,example_0004,boilerplate,0.5,8192,bloat_sweep
23,0.9525864,example_0004,boilerplate,0.5,8192,bloat_sweep
0,0.99897814,example_0005,boilerplate,0.5,8192,bloat_sweep
1,0.9982803,example_0005,boilerplate,0.5,8192,bloat_sweep
2,0.99627566,example_0005,boilerplate,0.5,8192,bloat_sweep
3,0.99031836,example_0005,boilerplate,0.5,8192,bloat_sweep
4,0.9841133,example_0005,boilerplate,0.5,8192,bloat_sweep
5,0.977846,example_0005,boilerplate,0.5,8192,bloat_sweep
6,0.97236395,example_0005,boilerplate,0.5,8192,bloat_sweep
7,0.97582155,example_0005,boilerplate,0.5,8192,bloat_sweep
8,0.9752715,example_0005,boilerplate,0.5,8192,bloat_sweep
9,0.9766233,example_0005,boilerplate,0.5,8192,bloat_sweep
10,0.9794013,example_0005,boilerplate,0.5,8192,bloat_sweep
11,0.97495115,example_0005,boilerplate,0.5,8192,bloat_sweep
12,0.9588723,example_0005,boilerplate,0.5,8192,bloat_sweep
13,0.93533325,example_0005,boilerplate,0.5,8192,bloat_sweep
14,0.95220363,example_0005,boilerplate,0.5,8192,bloat_sweep
15,0.93121505,example_0005,boilerplate,0.5,8192,bloat_sweep
16,0.9258502,example_0005,boilerplate,0.5,8192,bloat_sweep
17,0.9491836,example_0005,boilerplate,0.5,8192,bloat_sweep
18,0.95820624,example_0005,boilerplate,0.5,8192,bloat_sweep
19,0.94425213,example_0005,boilerplate,0.5,8192,bloat_sweep
20,0.951893,example_0005,boilerplate,0.5,8192,bloat_sweep
21,0.96932274,example_0005,boilerplate,0.5,8192,bloat_sweep
22,0.97100276,example_0005,boilerplate,0.5,8192,bloat_sweep
23,0.9616447,example_0005,boilerplate,0.5,8192,bloat_sweep
0,0.99899226,example_0006,boilerplate,0.5,8192,bloat_sweep
1,0.99892044,example_0006,boilerplate,0.5,8192,bloat_sweep
2,0.9984463,example_0006,boilerplate,0.5,8192,bloat_sweep
3,0.9954118,example_0006,boilerplate,0.5,8192,bloat_sweep
4,0.99137205,example_0006,boilerplate,0.5,8192,bloat_sweep
5,0.9872724,example_0006,boilerplate,0.5,8192,bloat_sweep
6,0.9851814,example_0006,boilerplate,0.5,8192,bloat_sweep
7,0.9861074,example_0006,boilerplate,0.5,8192,bloat_sweep
8,0.9841435,example_0006,boilerplate,0.5,8192,bloat_sweep
9,0.98509634,example_0006,boilerplate,0.5,8192,bloat_sweep
10,0.98489773,example_0006,boilerplate,0.5,8192,bloat_sweep
11,0.9785695,example_0006,boilerplate,0.5,8192,bloat_sweep
12,0.96606433,example_0006,boilerplate,0.5,8192,bloat_sweep
13,0.93576354,example_0006,boilerplate,0.5,8192,bloat_sweep
14,0.9277468,example_0006,boilerplate,0.5,8192,bloat_sweep
15,0.90555865,example_0006,boilerplate,0.5,8192,bloat_sweep
16,0.89419967,example_0006,boilerplate,0.5,8192,bloat_sweep
17,0.92362815,example_0006,boilerplate,0.5,8192,bloat_sweep
18,0.94003224,example_0006,boilerplate,0.5,8192,bloat_sweep
19,0.91421336,example_0006,boilerplate,0.5,8192,bloat_sweep
20,0.9521955,example_0006,boilerplate,0.5,8192,bloat_sweep
21,0.96137166,example_0006,boilerplate,0.5,8192,bloat_sweep
22,0.9596627,example_0006,boilerplate,0.5,8192,bloat_sweep
23,0.92750883,example_0006,boilerplate,0.5,8192,bloat_sweep
0,0.99889517,example_0007,boilerplate,0.5,8192,bloat_sweep
1,0.9985915,example_0007,boilerplate,0.5,8192,bloat_sweep
2,0.9974261,example_0007,boilerplate,0.5,8192,bloat_sweep
3,0.99471277,example_0007,boilerplate,0.5,8192,bloat_sweep
4,0.9885391,example_0007,boilerplate,0.5,8192,bloat_sweep
5,0.9813789,example_0007,boilerplate,0.5,8192,bloat_sweep
6,0.9785349,example_0007,boilerplate,0.5,8192,bloat_sweep
7,0.98081553,example_0007,boilerplate,0.5,8192,bloat_sweep
8,0.9773681,example_0007,boilerplate,0.5,8192,bloat_sweep
9,0.9812876,example_0007,boilerplate,0.5,8192,bloat_sweep
10,0.98333,example_0007,boilerplate,0.5,8192,bloat_sweep
11,0.97954965,example_0007,boilerplate,0.5,8192,bloat_sweep
12,0.9649906,example_0007,boilerplate,0.5,8192,bloat_sweep
13,0.93933636,example_0007,boilerplate,0.5,8192,bloat_sweep
14,0.9483274,example_0007,boilerplate,0.5,8192,bloat_sweep
15,0.93016607,example_0007,boilerplate,0.5,8192,bloat_sweep
16,0.92078084,example_0007,boilerplate,0.5,8192,bloat_sweep
17,0.94700414,example_0007,boilerplate,0.5,8192,bloat_sweep
18,0.9568314,example_0007,boilerplate,0.5,8192,bloat_sweep
19,0.9537872,example_0007,boilerplate,0.5,8192,bloat_sweep
20,0.9724816,example_0007,boilerplate,0.5,8192,bloat_sweep
21,0.98061496,example_0007,boilerplate,0.5,8192,bloat_sweep
22,0.979463,example_0007,boilerplate,0.5,8192,bloat_sweep
23,0.9784835,example_0007,boilerplate,0.5,8192,bloat_sweep
0,0.99962556,example_0000,code,0.5,2048,bloat_sweep
1,0.9991076,example_0000,code,0.5,2048,bloat_sweep
2,0.9981109,example_0000,code,0.5,2048,bloat_sweep
3,0.98995215,example_0000,code,0.5,2048,bloat_sweep
4,0.98264945,example_0000,code,0.5,2048,bloat_sweep
5,0.97788143,example_0000,code,0.5,2048,bloat_sweep
6,0.97874355,example_0000,code,0.5,2048,bloat_sweep
7,0.9799501,example_0000,code,0.5,2048,bloat_sweep
8,0.9812579,example_0000,code,0.5,2048,bloat_sweep
9,0.98416835,example_0000,code,0.5,2048,bloat_sweep
10,0.985225,example_0000,code,0.5,2048,bloat_sweep
11,0.98153734,example_0000,code,0.5,2048,bloat_sweep
12,0.97361237,example_0000,code,0.5,2048,bloat_sweep
13,0.97145987,example_0000,code,0.5,2048,bloat_sweep
14,0.96814543,example_0000,code,0.5,2048,bloat_sweep
15,0.94534075,example_0000,code,0.5,2048,bloat_sweep
16,0.9284823,example_0000,code,0.5,2048,bloat_sweep
17,0.9330125,example_0000,code,0.5,2048,bloat_sweep
18,0.93818533,example_0000,code,0.5,2048,bloat_sweep
19,0.9360113,example_0000,code,0.5,2048,bloat_sweep
20,0.94486725,example_0000,code,0.5,2048,bloat_sweep
21,0.9594223,example_0000,code,0.5,2048,bloat_sweep
22,0.9558922,example_0000,code,0.5,2048,bloat_sweep
23,0.9353748,example_0000,code,0.5,2048,bloat_sweep
0,0.99962234,example_0001,code,0.5,2048,bloat_sweep
1,0.9989728,example_0001,code,0.5,2048,bloat_sweep
2,0.9968667,example_0001,code,0.5,2048,bloat_sweep
3,0.9844666,example_0001,code,0.5,2048,bloat_sweep
4,0.9714253,example_0001,code,0.5,2048,bloat_sweep
5,0.96769947,example_0001,code,0.5,2048,bloat_sweep
6,0.9635788,example_0001,code,0.5,2048,bloat_sweep
7,0.9682898,example_0001,code,0.5,2048,bloat_sweep
8,0.9621884,example_0001,code,0.5,2048,bloat_sweep
9,0.97121125,example_0001,code,0.5,2048,bloat_sweep
10,0.9734932,example_0001,code,0.5,2048,bloat_sweep
11,0.97250205,example_0001,code,0.5,2048,bloat_sweep
12,0.964237,example_0001,code,0.5,2048,bloat_sweep
13,0.9639056,example_0001,code,0.5,2048,bloat_sweep
14,0.9611884,example_0001,code,0.5,2048,bloat_sweep
15,0.9470476,example_0001,code,0.5,2048,bloat_sweep
16,0.9331015,example_0001,code,0.5,2048,bloat_sweep
17,0.94818324,example_0001,code,0.5,2048,bloat_sweep
18,0.9538371,example_0001,code,0.5,2048,bloat_sweep
19,0.9455775,example_0001,code,0.5,2048,bloat_sweep
20,0.96253866,example_0001,code,0.5,2048,bloat_sweep
21,0.9754066,example_0001,code,0.5,2048,bloat_sweep
22,0.97251326,example_0001,code,0.5,2048,bloat_sweep
23,0.9605765,example_0001,code,0.5,2048,bloat_sweep
0,0.99934536,example_0002,code,0.5,2048,bloat_sweep
1,0.998069,example_0002,code,0.5,2048,bloat_sweep
2,0.9962601,example_0002,code,0.5,2048,bloat_sweep
3,0.98775357,example_0002,code,0.5,2048,bloat_sweep
4,0.9821646,example_0002,code,0.5,2048,bloat_sweep
5,0.9847115,example_0002,code,0.5,2048,bloat_sweep
6,0.9824094,example_0002,code,0.5,2048,bloat_sweep
7,0.9854355,example_0002,code,0.5,2048,bloat_sweep
8,0.9844734,example_0002,code,0.5,2048,bloat_sweep
9,0.9876443,example_0002,code,0.5,2048,bloat_sweep
10,0.986681,example_0002,code,0.5,2048,bloat_sweep
11,0.98375463,example_0002,code,0.5,2048,bloat_sweep
12,0.97652125,example_0002,code,0.5,2048,bloat_sweep
13,0.9746062,example_0002,code,0.5,2048,bloat_sweep
14,0.97260344,example_0002,code,0.5,2048,bloat_sweep
15,0.9606437,example_0002,code,0.5,2048,bloat_sweep
16,0.96299875,example_0002,code,0.5,2048,bloat_sweep
17,0.97441816,example_0002,code,0.5,2048,bloat_sweep
18,0.9789849,example_0002,code,0.5,2048,bloat_sweep
19,0.9747014,example_0002,code,0.5,2048,bloat_sweep
20,0.9847394,example_0002,code,0.5,2048,bloat_sweep
21,0.988192,example_0002,code,0.5,2048,bloat_sweep
22,0.98826873,example_0002,code,0.5,2048,bloat_sweep
23,0.9869521,example_0002,code,0.5,2048,bloat_sweep
0,0.99954236,example_0003,code,0.5,2048,bloat_sweep
1,0.9986224,example_0003,code,0.5,2048,bloat_sweep
2,0.9976058,example_0003,code,0.5,2048,bloat_sweep
3,0.9949317,example_0003,code,0.5,2048,bloat_sweep
4,0.99151015,example_0003,code,0.5,2048,bloat_sweep
5,0.98834205,example_0003,code,0.5,2048,bloat_sweep
6,0.984986,example_0003,code,0.5,2048,bloat_sweep
7,0.98433423,example_0003,code,0.5,2048,bloat_sweep
8,0.98305464,example_0003,code,0.5,2048,bloat_sweep
9,0.9869956,example_0003,code,0.5,2048,bloat_sweep
10,0.9879242,example_0003,code,0.5,2048,bloat_sweep
11,0.9868936,example_0003,code,0.5,2048,bloat_sweep
12,0.98090786,example_0003,code,0.5,2048,bloat_sweep
13,0.9741546,example_0003,code,0.5,2048,bloat_sweep
14,0.9783276,example_0003,code,0.5,2048,bloat_sweep
15,0.96917254,example_0003,code,0.5,2048,bloat_sweep
16,0.96011776,example_0003,code,0.5,2048,bloat_sweep
17,0.9679895,example_0003,code,0.5,2048,bloat_sweep
18,0.97477514,example_0003,code,0.5,2048,bloat_sweep
19,0.9704148,example_0003,code,0.5,2048,bloat_sweep
20,0.98041445,example_0003,code,0.5,2048,bloat_sweep
21,0.9862476,example_0003,code,0.5,2048,bloat_sweep
22,0.98283595,example_0003,code,0.5,2048,bloat_sweep
23,0.9782173,example_0003,code,0.5,2048,bloat_sweep
0,0.99962133,example_0004,code,0.5,2048,bloat_sweep
1,0.9995017,example_0004,code,0.5,2048,bloat_sweep
2,0.9990598,example_0004,code,0.5,2048,bloat_sweep
3,0.99400216,example_0004,code,0.5,2048,bloat_sweep
4,0.9857457,example_0004,code,0.5,2048,bloat_sweep
5,0.9729044,example_0004,code,0.5,2048,bloat_sweep
6,0.97091264,example_0004,code,0.5,2048,bloat_sweep
7,0.97146493,example_0004,code,0.5,2048,bloat_sweep
8,0.9626631,example_0004,code,0.5,2048,bloat_sweep
9,0.9640088,example_0004,code,0.5,2048,bloat_sweep
10,0.9647698,example_0004,code,0.5,2048,bloat_sweep
11,0.9603454,example_0004,code,0.5,2048,bloat_sweep
12,0.95157015,example_0004,code,0.5,2048,bloat_sweep
13,0.93963736,example_0004,code,0.5,2048,bloat_sweep
14,0.94520056,example_0004,code,0.5,2048,bloat_sweep
15,0.9314273,example_0004,code,0.5,2048,bloat_sweep
16,0.9063539,example_0004,code,0.5,2048,bloat_sweep
17,0.93102324,example_0004,code,0.5,2048,bloat_sweep
18,0.9394971,example_0004,code,0.5,2048,bloat_sweep
19,0.93244994,example_0004,code,0.5,2048,bloat_sweep
20,0.9622904,example_0004,code,0.5,2048,bloat_sweep
21,0.96485513,example_0004,code,0.5,2048,bloat_sweep
22,0.96185756,example_0004,code,0.5,2048,bloat_sweep
23,0.92452765,example_0004,code,0.5,2048,bloat_sweep
0,0.9997235,example_0005,code,0.5,2048,bloat_sweep
1,0.99928904,example_0005,code,0.5,2048,bloat_sweep
2,0.9986725,example_0005,code,0.5,2048,bloat_sweep
3,0.9934911,example_0005,code,0.5,2048,bloat_sweep
4,0.9894191,example_0005,code,0.5,2048,bloat_sweep
5,0.9870788,example_0005,code,0.5,2048,bloat_sweep
6,0.9871155,example_0005,code,0.5,2048,bloat_sweep
7,0.989124,example_0005,code,0.5,2048,bloat_sweep
8,0.98884404,example_0005,code,0.5,2048,bloat_sweep
9,0.990606,example_0005,code,0.5,2048,bloat_sweep
10,0.9910632,example_0005,code,0.5,2048,bloat_sweep
11,0.9901037,example_0005,code,0.5,2048,bloat_sweep
12,0.9803477,example_0005,code,0.5,2048,bloat_sweep
13,0.9724653,example_0005,code,0.5,2048,bloat_sweep
14,0.96856654,example_0005,code,0.5,2048,bloat_sweep
15,0.9524826,example_0005,code,0.5,2048,bloat_sweep
16,0.9351507,example_0005,code,0.5,2048,bloat_sweep
17,0.95317805,example_0005,code,0.5,2048,bloat_sweep
18,0.9602806,example_0005,code,0.5,2048,bloat_sweep
19,0.95511717,example_0005,code,0.5,2048,bloat_sweep
20,0.973059,example_0005,code,0.5,2048,bloat_sweep
21,0.9812834,example_0005,code,0.5,2048,bloat_sweep
22,0.978874,example_0005,code,0.5,2048,bloat_sweep
23,0.96961474,example_0005,code,0.5,2048,bloat_sweep
