layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,sink_prefix_tokens,total_tokens,experiment
7,11,0.0,0.463623046875,0.0,46362304.6875,example_0002,code,64,4096,sink_stress
7,12,0.0,0.5063482522964478,0.0,50634825.229644775,example_0002,code,64,4096,sink_stress
7,13,4.9948692321777344e-05,0.1496104598045349,4.9960356635865136e-05,2995.282816229117,example_0002,code,64,4096,sink_stress
8,0,0.0002568960189819336,0.15505176782608032,0.00025687152180463746,603.5584686774941,example_0002,code,64,4096,sink_stress
8,1,1.3828277587890625e-05,0.057695746421813965,1.382843089629094e-05,4172.301724137931,example_0002,code,64,4096,sink_stress
8,2,1.9073486328125e-06,0.019806087017059326,1.907405705312733e-06,10384.09375,example_0002,code,64,4096,sink_stress
8,3,0.0,0.0,0.0,0.0,example_0002,code,64,4096,sink_stress
8,4,0.0,0.0210418701171875,0.0,2104187.01171875,example_0002,code,64,4096,sink_stress
8,5,5.364418029785156e-07,0.05883842706680298,5.363075440117806e-07,109682.77777777778,example_0002,code,64,4096,sink_stress
8,6,1.4901161193847656e-05,0.3405868411064148,1.4901596413984468e-05,22856.396,example_0002,code,64,4096,sink_stress
8,7,0.0,0.0455322265625,0.0,4553222.65625,example_0002,code,64,4096,sink_stress
8,8,0.0,0.31835973262786865,0.0,31835973.262786865,example_0002,code,64,4096,sink_stress
8,9,0.0,0.2666016221046448,0.0,26660162.210464478,example_0002,code,64,4096,sink_stress
8,10,2.384185791015625e-07,0.4367678761482239,2.3843281922846237e-07,1831937.25,example_0002,code,64,4096,sink_stress
8,11,3.5762786865234375e-07,0.3566908836364746,3.5766191399554317e-07,997380.0,example_0002,code,64,4096,sink_stress
8,12,0.0,0.4069824814796448,0.0,40698248.14796448,example_0002,code,64,4096,sink_stress
8,13,0.0,0.21472209692001343,0.0,21472209.692001343,example_0002,code,64,4096,sink_stress
9,0,0.0,0.6919221878051758,0.0,69192218.78051758,example_0002,code,64,4096,sink_stress
9,1,6.556510925292969e-07,0.17675578594207764,6.555541106878085e-07,269588.1818181818,example_0002,code,64,4096,sink_stress
9,2,2.384185791015625e-07,0.29395365715026855,2.3841997177345955e-07,1232931.0,example_0002,code,64,4096,sink_stress
9,3,1.4901161193847656e-06,0.3208464980125427,1.4899104456548609e-06,215316.44,example_0002,code,64,4096,sink_stress
9,4,3.993511199951172e-06,0.8492518663406372,3.993281750463996e-06,212657.94029850746,example_0002,code,64,4096,sink_stress
9,5,0.0,0.6011109352111816,0.0,60111093.521118164,example_0002,code,64,4096,sink_stress
9,6,1.6689300537109375e-06,0.042159974575042725,1.6688083039901207e-06,25261.678571428572,example_0002,code,64,4096,sink_stress
9,7,1.5020370483398438e-05,0.99365234375,1.5017180369446474e-05,66153.6507936508,example_0002,code,64,4096,sink_stress
9,8,0.0005693435668945312,0.954646646976471,0.0005692951110947941,1676.7496859296482,example_0002,code,64,4096,sink_stress
9,9,0.0008282661437988281,0.9419288635253906,0.00082820039016487,1137.2297063903281,example_0002,code,64,4096,sink_stress
9,10,0.00031685829162597656,0.9825121760368347,0.00031678563409328513,3100.793641835967,example_0002,code,64,4096,sink_stress
9,11,7.152557373046875e-06,0.6865304112434387,7.151721019945077e-06,95983.90833333334,example_0002,code,64,4096,sink_stress
9,12,0.00037479400634765625,0.4904739260673523,0.0003747532189263249,1308.6493320610687,example_0002,code,64,4096,sink_stress
9,13,0.009453177452087402,0.35598224401474,0.009453272113187016,37.65741686528203,example_0002,code,64,4096,sink_stress
10,0,0.00010192394256591797,0.6341164708137512,0.00010190870839115113,6221.467251461988,example_0002,code,64,4096,sink_stress
10,1,0.0005619525909423828,0.5947848558425903,0.0005620369774786394,1058.4253288078066,example_0002,code,64,4096,sink_stress
10,2,2.276897430419922e-05,0.2568478584289551,2.2772836012748258e-05,11280.607329842933,example_0002,code,64,4096,sink_stress
10,3,1.1920928955078125e-06,0.3945356607437134,1.192178593121964e-06,330960.5,example_0002,code,64,4096,sink_stress
10,4,0.00011837482452392578,0.7339113354682922,0.00011836765637762071,6199.893756294058,example_0002,code,64,4096,sink_stress
10,5,6.115436553955078e-05,0.269539475440979,6.115340325245507e-05,4407.526315789473,example_0002,code,64,4096,sink_stress
10,6,2.0682811737060547e-05,0.18225646018981934,2.068398172251312e-05,8811.976945244956,example_0002,code,64,4096,sink_stress
10,7,2.294778823852539e-05,0.14496225118637085,2.2948176698814778e-05,6317.046753246753,example_0002,code,64,4096,sink_stress
10,8,3.55839729309082e-05,0.24136048555374146,3.558449681822742e-05,6782.842546063652,example_0002,code,64,4096,sink_stress
10,9,4.89354133605957e-05,0.20697557926177979,4.89329867216973e-05,4229.566382460414,example_0002,code,64,4096,sink_stress
10,10,0.0002745985984802246,0.4091058373451233,0.00027462878319479294,1489.8322118515302,example_0002,code,64,4096,sink_stress
10,11,1.430511474609375e-06,0.34740597009658813,1.4304313298791596e-06,242854.375,example_0002,code,64,4096,sink_stress
10,12,3.5762786865234375e-05,0.23022931814193726,3.575908674153189e-05,6437.678333333333,example_0002,code,64,4096,sink_stress
10,13,0.00048673152923583984,0.4539813995361328,0.0004867569446017427,932.7141807494489,example_0002,code,64,4096,sink_stress
11,0,2.950429916381836e-05,0.16292685270309448,2.950736119245506e-05,5522.139393939394,example_0002,code,64,4096,sink_stress
11,1,0.0005126595497131348,0.15466922521591187,0.0005127386431460656,301.6996860830136,example_0002,code,64,4096,sink_stress
11,2,0.0006471872329711914,0.46494758129119873,0.0006471731918429237,718.4127832013262,example_0002,code,64,4096,sink_stress
11,3,0.0012503862380981445,0.22421377897262573,0.0012503427147778612,179.3156163599962,example_0002,code,64,4096,sink_stress
11,4,3.2782554626464844e-06,0.06302404403686523,3.2776357733802105e-06,19224.872727272726,example_0002,code,64,4096,sink_stress
11,5,4.363059997558594e-05,0.16062474250793457,4.362464544546186e-05,3681.469945355191,example_0002,code,64,4096,sink_stress
11,6,0.0005204677581787109,0.1701534390449524,0.0005204417007548431,326.9240723774622,example_0002,code,64,4096,sink_stress
11,7,6.020069122314453e-06,1.0000011920928955,6.019149237951868e-06,166111.24752475249,example_0002,code,64,4096,sink_stress
11,8,0.0007794499397277832,0.5651407837867737,0.0007793789570899943,725.0507761719049,example_0002,code,64,4096,sink_stress
11,9,0.0015039443969726562,0.8970687389373779,0.0015039514787296546,596.4773303741281,example_0002,code,64,4096,sink_stress
11,10,0.00550156831741333,0.8350725769996643,0.005501180744431023,151.78809547025492,example_0002,code,64,4096,sink_stress
11,11,4.2378902435302734e-05,0.9942733645439148,4.237466931666286e-05,23461.517580872012,example_0002,code,64,4096,sink_stress
11,12,0.0099334716796875,0.7735785841941833,0.009935787256251093,77.87595406105991,example_0002,code,64,4096,sink_stress
11,13,0.0,1.0,0.0,100000000.0,example_0002,code,64,4096,sink_stress
12,0,3.159046173095703e-06,0.10956591367721558,3.159358771774837e-06,34683.22641509434,example_0002,code,64,4096,sink_stress
12,1,0.0004239082336425781,0.30071210861206055,0.0004239430290192938,709.3802024746907,example_0002,code,64,4096,sink_stress
12,2,0.00022274255752563477,0.22435277700424194,0.0002226874471735558,1007.2290607439122,example_0002,code,64,4096,sink_stress
12,3,0.0017319917678833008,0.30891263484954834,0.00173200136876865,178.3568724619726,example_0002,code,64,4096,sink_stress
12,4,0.0007447600364685059,0.2711344361305237,0.0007448265403602993,364.0561024409764,example_0002,code,64,4096,sink_stress
12,5,0.0009797215461730957,0.13681423664093018,0.0009797264514578535,139.64604246517004,example_0002,code,64,4096,sink_stress
12,6,2.1457672119140625e-06,0.2697060704231262,2.145630370110511e-06,125692.13888888889,example_0002,code,64,4096,sink_stress
12,7,2.2232532501220703e-05,0.020228922367095947,2.223112791802924e-05,909.8793565683646,example_0002,code,64,4096,sink_stress
12,8,8.046627044677734e-06,0.18860560655593872,8.047000683160554e-06,23439.088888888888,example_0002,code,64,4096,sink_stress
12,9,7.832050323486328e-05,0.16321063041687012,7.831876667849992e-05,2083.8812785388127,example_0002,code,64,4096,sink_stress
12,10,1.8298625946044922e-05,0.25206631422042847,1.8300713751680895e-05,13775.149837133551,example_0002,code,64,4096,sink_stress
12,11,2.0503997802734375e-05,0.3978504538536072,2.050310324003865e-05,19403.55523255814,example_0002,code,64,4096,sink_stress
12,12,1.430511474609375e-06,0.5303122997283936,1.4306442447357806e-06,370715.1666666667,example_0002,code,64,4096,sink_stress
12,13,6.335973739624023e-05,0.12069171667098999,6.335395227343541e-05,1904.8645343367828,example_0002,code,64,4096,sink_stress
13,0,0.00016570091247558594,0.0037639737129211426,0.00016572131992858484,22.71546762589928,example_0002,code,64,4096,sink_stress
13,1,1.0132789611816406e-06,0.11690431833267212,1.0130939412214814e-06,115372.29411764706,example_0002,code,64,4096,sink_stress
13,2,0.0003135204315185547,0.6743943095207214,0.000313479025988484,2151.0378326996197,example_0002,code,64,4096,sink_stress
13,3,1.615285873413086e-05,0.14051324129104614,1.615434059680572e-05,8698.970479704796,example_0002,code,64,4096,sink_stress
13,4,5.7220458984375e-06,0.0986585021018982,5.721469564225463e-06,17241.822916666668,example_0002,code,64,4096,sink_stress
13,5,0.000464022159576416,0.2235877513885498,0.0004640484637075058,481.8471419396275,example_0002,code,64,4096,sink_stress
13,6,0.0012224912643432617,0.12408453226089478,0.0012224647416373517,101.5013651877133,example_0002,code,64,4096,sink_stress
13,7,0.004386544227600098,0.3804234266281128,0.004386711828844684,86.72508628420795,example_0002,code,64,4096,sink_stress
13,8,0.00038552284240722656,0.9629552960395813,0.0003855861138445982,2497.7905071119358,example_0002,code,64,4096,sink_stress
13,9,5.2034854888916016e-05,0.8961228728294373,5.204426659970662e-05,17221.58877434135,example_0002,code,64,4096,sink_stress
13,10,7.927417755126953e-05,0.5832277536392212,7.928614806014516e-05,7357.096240601504,example_0002,code,64,4096,sink_stress
13,11,0.0009922981262207031,0.7008050084114075,0.0009921242686897547,706.2444137433926,example_0002,code,64,4096,sink_stress
13,12,1.1324882507324219e-05,0.955001950263977,1.132601124589462e-05,84327.75789473685,example_0002,code,64,4096,sink_stress
13,13,0.008955657482147217,0.10959237813949585,0.008956234021946412,12.237223046768408,example_0002,code,64,4096,sink_stress
14,0,0.004529476165771484,0.371123731136322,0.004529170571500841,81.935243183493,example_0002,code,64,4096,sink_stress
14,1,0.00018984079360961914,0.08567863702774048,0.0001898114686413575,451.31836734693877,example_0002,code,64,4096,sink_stress
14,2,0.0016266703605651855,0.26145702600479126,0.0016264892648490228,160.73141328643143,example_0002,code,64,4096,sink_stress
14,3,0.001290440559387207,0.6282975077629089,0.001290466019168636,486.8860508083141,example_0002,code,64,4096,sink_stress
14,4,0.00024563074111938477,0.1713511347770691,0.0002456189705340678,697.5964571705897,example_0002,code,64,4096,sink_stress
14,5,0.0028421878814697266,0.002921760082244873,0.0028423530634782844,1.0279968123479575,example_0002,code,64,4096,sink_stress
14,6,0.0001081228256225586,0.5933804512023926,0.00010812331541609595,5488.022050716649,example_0002,code,64,4096,sink_stress
14,7,0.0016329288482666016,0.031586289405822754,0.0016329156114743256,19.343334793400498,example_0002,code,64,4096,sink_stress
14,8,0.005935311317443848,0.14408421516418457,0.005935522173119496,24.275763722910682,example_0002,code,64,4096,sink_stress
14,9,0.002779662609100342,0.10648053884506226,0.0027800112452304343,38.30700117937172,example_0002,code,64,4096,sink_stress
14,10,0.00021338462829589844,0.03320968151092529,0.00021343249955748528,155.63296089385474,example_0002,code,64,4096,sink_stress
14,11,0.00010907649993896484,0.004621624946594238,0.00010905757095535862,42.37049180327869,example_0002,code,64,4096,sink_stress
14,12,0.003922104835510254,0.17776519060134888,0.0039220160027694075,45.32392632442783,example_0002,code,64,4096,sink_stress
14,13,0.03736525774002075,0.11429935693740845,0.037366556209461096,3.0589741340118204,example_0002,code,64,4096,sink_stress
15,0,0.0009587407112121582,0.11102402210235596,0.000958698311200922,115.80192726142369,example_0002,code,64,4096,sink_stress
15,1,9.09566879272461e-05,0.04686683416366577,9.095965897399888e-05,515.2653997378768,example_0002,code,64,4096,sink_stress
15,2,3.635883331298828e-06,0.23535162210464478,3.6365279575673227e-06,64730.24590163935,example_0002,code,64,4096,sink_stress
15,3,5.0067901611328125e-06,0.28614264726638794,5.006922666648865e-06,57150.916666666664,example_0002,code,64,4096,sink_stress
15,4,5.9604644775390625e-05,0.46949273347854614,5.960760788589578e-05,7876.781,example_0002,code,64,4096,sink_stress
15,5,3.552436828613281e-05,0.6738815903663635,3.5516620228884355e-05,18969.558724832215,example_0002,code,64,4096,sink_stress
15,6,0.04202258586883545,0.05444633960723877,0.04202452462804688,1.2956446749179458,example_0002,code,64,4096,sink_stress
15,7,0.0058945417404174805,0.03648829460144043,0.005894342887516359,6.190183428721662,example_0002,code,64,4096,sink_stress
15,8,0.0062482357025146484,0.13836407661437988,0.006248316891973165,22.144503376960355,example_0002,code,64,4096,sink_stress
15,9,0.03298717737197876,0.0016241669654846191,0.03298936981841013,0.04923631225459992,example_0002,code,64,4096,sink_stress
15,10,0.007382750511169434,0.19867974519729614,0.007382937095482855,26.91134488382232,example_0002,code,64,4096,sink_stress
15,11,0.0027170777320861816,0.0868452787399292,0.002717309340975141,31.96275090490293,example_0002,code,64,4096,sink_stress
15,12,0.06475228071212769,0.005221188068389893,0.06475200282667855,0.0806332689901994,example_0002,code,64,4096,sink_stress
15,13,0.009187936782836914,0.04206395149230957,0.009188664111253008,4.578171627267301,example_0002,code,64,4096,sink_stress
16,0,0.13587135076522827,0.01444929838180542,0.1358768904085779,0.10634543853746124,example_0002,code,64,4096,sink_stress
16,1,0.0005620718002319336,0.957573652267456,0.0005621068791092889,1703.6500530222693,example_0002,code,64,4096,sink_stress
16,2,0.05357396602630615,0.7342553734779358,0.05356645015337103,13.705451134929941,example_0002,code,64,4096,sink_stress
16,3,0.29705411195755005,0.10250556468963623,0.2970853837005863,0.34507371069242965,example_0002,code,64,4096,sink_stress
16,4,0.0005863308906555176,0.9321607351303101,0.0005862200564134751,1589.8202704076446,example_0002,code,64,4096,sink_stress
16,5,1.6689300537109375e-06,0.9130868911743164,1.6685405966653502e-06,547109.1428571428,example_0002,code,64,4096,sink_stress
16,6,0.5060192346572876,0.19958513975143433,0.5059531301700274,0.39442204185500507,example_0002,code,64,4096,sink_stress
16,7,0.39351892471313477,0.001882016658782959,0.39355856859570304,0.0047825315139669615,example_0002,code,64,4096,sink_stress
16,8,0.00023174285888671875,0.9871487617492676,0.00023170242162403373,4259.672839506173,example_0002,code,64,4096,sink_stress
16,9,0.2662605047225952,0.23013335466384888,0.266234797217161,0.86431652679249,example_0002,code,64,4096,sink_stress
16,10,0.00012445449829101562,0.6426965594291687,0.0001244394266060076,5164.108716475096,example_0002,code,64,4096,sink_stress
16,11,0.00041598081588745117,0.1217656135559082,0.00041599365977738884,292.7193007594211,example_0002,code,64,4096,sink_stress
16,12,0.023199498653411865,0.13374203443527222,0.023197817293058136,5.764867441029949,example_0002,code,64,4096,sink_stress
16,13,0.019649624824523926,0.12700742483139038,0.019649268783467403,6.463605588686732,example_0002,code,64,4096,sink_stress
17,0,0.053085267543792725,0.29715901613235474,0.05308405254625215,5.597768079198493,example_0002,code,64,4096,sink_stress
17,1,0.08586978912353516,0.08970773220062256,0.08587031630531428,1.0446949167601427,example_0002,code,64,4096,sink_stress
17,2,0.02345895767211914,0.13854455947875977,0.02345877030639523,5.90582759111328,example_0002,code,64,4096,sink_stress
17,3,0.00034672021865844727,0.40697282552719116,0.00034676573146228074,1173.7787519339865,example_0002,code,64,4096,sink_stress
17,4,0.0013994574546813965,0.7984911203384399,0.0013994454431448095,570.5719153285916,example_0002,code,64,4096,sink_stress
17,5,0.00017493963241577148,0.8459200263023376,0.00017495579609179152,4835.496763202726,example_0002,code,64,4096,sink_stress
17,6,3.737211227416992e-05,0.7502228617668152,3.736315075643993e-05,20074.40350877193,example_0002,code,64,4096,sink_stress
17,7,0.1616307497024536,0.3647894263267517,0.1616260484748092,2.2569308562776165,example_0002,code,64,4096,sink_stress
17,8,0.9291027784347534,0.0011358261108398438,0.9290520541857699,0.001222497808857438,example_0002,code,64,4096,sink_stress
17,9,0.0009480714797973633,0.7847024202346802,0.0009482234581040645,827.6827612221803,example_0002,code,64,4096,sink_stress
17,10,0.00013577938079833984,0.6109266877174377,0.0001357549117295104,4499.406935908692,example_0002,code,64,4096,sink_stress
17,11,0.003946959972381592,0.42745441198349,0.00394717053876115,108.29965719808514,example_0002,code,64,4096,sink_stress
17,12,0.05045604705810547,0.09412902593612671,0.05045730118123248,1.865564811839643,example_0002,code,64,4096,sink_stress
17,13,0.00011086463928222656,0.8633537888526917,0.00011086363486811519,7787.458602150537,example_0002,code,64,4096,sink_stress
18,0,0.12533855438232422,0.11952716112136841,0.1253406835850967,0.9536344320421223,example_0002,code,64,4096,sink_stress
18,1,0.8806546330451965,0.028013169765472412,0.8808287279642778,0.03180948434757708,example_0002,code,64,4096,sink_stress
18,2,0.0002472996711730957,0.6677023768424988,0.00024732250586519155,2699.9727645215717,example_0002,code,64,4096,sink_stress
18,3,3.6776065826416016e-05,0.7974019050598145,3.677947474022037e-05,21682.632090761752,example_0002,code,64,4096,sink_stress
18,4,0.8719577789306641,0.016514182090759277,0.8717469245779552,0.018939199224773984,example_0002,code,64,4096,sink_stress
18,5,0.05263495445251465,0.73810875415802,0.05263826449924986,14.023166958829897,example_0002,code,64,4096,sink_stress
18,6,0.17435765266418457,0.1803458333015442,0.17437450057658163,1.0343442375247673,example_0002,code,64,4096,sink_stress
18,7,0.0004125833511352539,0.6398910880088806,0.00041269293707815903,1550.9377347587404,example_0002,code,64,4096,sink_stress
18,8,0.00023555755615234375,0.37719839811325073,0.00023557641381762964,1601.300354251012,example_0002,code,64,4096,sink_stress
18,9,0.001326918601989746,0.11922621726989746,0.0013266494325001102,89.85194501841703,example_0002,code,64,4096,sink_stress
18,10,0.01114356517791748,0.2078896164894104,0.011145288400537431,18.655575048941472,example_0002,code,64,4096,sink_stress
18,11,0.001632988452911377,0.02122718095779419,0.0016334042709852086,12.998977990290907,example_0002,code,64,4096,sink_stress
18,12,0.0006424188613891602,0.7033346891403198,0.0006423001807594088,1094.8226015958435,example_0002,code,64,4096,sink_stress
18,13,0.6169699430465698,0.0034430623054504395,0.6169822258987099,0.005580599742750437,example_0002,code,64,4096,sink_stress
19,0,0.0004037618637084961,0.5024197101593018,0.0004037933686685316,1244.3466194272216,example_0002,code,64,4096,sink_stress
19,1,5.960464477539063e-08,0.45239484310150146,5.961013777691144e-08,7589926.0,example_0002,code,64,4096,sink_stress
19,2,0.6739428043365479,0.021284401416778564,0.6739420812751374,0.03158191063072726,example_0002,code,64,4096,sink_stress
19,3,2.205371856689453e-06,0.7080079317092896,2.2050787612415808e-06,321037.8918918919,example_0002,code,64,4096,sink_stress
19,4,0.0002707242965698242,0.60466068983078,0.0002707013202500322,2233.4925143108762,example_0002,code,64,4096,sink_stress
19,5,0.0006546974182128906,0.41645538806915283,0.0006546431026936203,636.1036052439913,example_0002,code,64,4096,sink_stress
19,6,0.6510420441627502,0.03235048055648804,0.6509812810012073,0.04969030932263559,example_0002,code,64,4096,sink_stress
19,7,0.014040648937225342,0.09822690486907959,0.014041865040654187,6.995894941056108,example_0002,code,64,4096,sink_stress
19,8,4.589557647705078e-05,0.4426477551460266,4.5886364860722365e-05,9644.671428571428,example_0002,code,64,4096,sink_stress
19,9,0.00043469667434692383,0.44595813751220703,0.00043464688114490743,1025.9064856711916,example_0002,code,64,4096,sink_stress
19,10,0.007036864757537842,0.512299656867981,0.0070353333331744225,72.80225988700565,example_0002,code,64,4096,sink_stress
19,11,3.814697265625e-06,0.06707763671875,3.813889805281856e-06,17584.0,example_0002,code,64,4096,sink_stress
19,12,0.0008448362350463867,0.5026628971099854,0.0008447672527351233,594.982644278256,example_0002,code,64,4096,sink_stress
19,13,3.2186508178710938e-06,0.35986340045928955,3.2186872691262444e-06,111805.66666666667,example_0002,code,64,4096,sink_stress
20,0,0.0028210878372192383,0.8541059494018555,0.0028210780845565257,302.75765899006973,example_0002,code,64,4096,sink_stress
20,1,0.0647849440574646,0.027856111526489258,0.06478349217217823,0.4299781674856543,example_0002,code,64,4096,sink_stress
20,2,0.08171534538269043,0.0456354022026062,0.08171454660978054,0.5584679595844068,example_0002,code,64,4096,sink_stress
20,3,0.0005536675453186035,0.08474069833755493,0.00055368262725834,153.0533964904726,example_0002,code,64,4096,sink_stress
20,4,0.0015749335289001465,0.3272969722747803,0.0015749807486126752,207.81637210006434,example_0002,code,64,4096,sink_stress
20,5,0.1907360553741455,0.32357168197631836,0.19072477823615014,1.6964368972693922,example_0002,code,64,4096,sink_stress
20,6,0.96749347448349,0.00015813112258911133,0.9676821403670991,0.00016344412314877043,example_0002,code,64,4096,sink_stress
20,7,0.5683940052986145,0.1619473695755005,0.5684099288384052,0.28492096690995,example_0002,code,64,4096,sink_stress
20,8,0.8684021234512329,0.02281707525253296,0.868492507214403,0.02627478058419822,example_0002,code,64,4096,sink_stress
20,9,0.08020144701004028,0.6723533868789673,0.08020128447749184,8.38330743327856,example_0002,code,64,4096,sink_stress
20,10,0.5270416140556335,0.13589656352996826,0.5271009306047548,0.2578478812787319,example_0002,code,64,4096,sink_stress
20,11,0.9020561575889587,0.00728684663772583,0.9020966457590017,0.008078041013768278,example_0002,code,64,4096,sink_stress
20,12,0.9802456498146057,0.0006939172744750977,0.9803656739648774,0.0007079014067609875,example_0002,code,64,4096,sink_stress
20,13,0.000625312328338623,0.05604565143585205,0.0006253932552788979,89.62825278810409,example_0002,code,64,4096,sink_stress
21,0,0.012861013412475586,0.5464413166046143,0.01285923520173621,42.48820050794357,example_0002,code,64,4096,sink_stress
21,1,0.9800417423248291,0.006761491298675537,0.9800898202611252,0.006899187051600584,example_0002,code,64,4096,sink_stress
21,2,0.34465110301971436,0.1710835099220276,0.34464814488095863,0.4963962349838801,example_0002,code,64,4096,sink_stress
21,3,0.2193889617919922,0.17730259895324707,0.21937829180442617,0.8081655408048825,example_0002,code,64,4096,sink_stress
21,4,0.07962250709533691,0.4967302680015564,0.07961878650613899,6.238566030165199,example_0002,code,64,4096,sink_stress
21,5,0.13906866312026978,0.5544673204421997,0.1390923658057355,3.98700403097054,example_0002,code,64,4096,sink_stress
21,6,0.8677039742469788,0.06485062837600708,0.8676635317276828,0.07473819447731184,example_0002,code,64,4096,sink_stress
21,7,0.00022900104522705078,0.8520644903182983,0.00022900651881778514,3720.7886517438833,example_0002,code,64,4096,sink_stress
21,8,0.311426043510437,0.43154120445251465,0.3113687332482177,1.3856940145022012,example_0002,code,64,4096,sink_stress
21,9,6.890296936035156e-05,0.011526703834533691,6.88883681871132e-05,167.28892733564012,example_0002,code,64,4096,sink_stress
21,10,0.11932450532913208,0.4894341230392456,0.11932822517524759,4.101706700473992,example_0002,code,64,4096,sink_stress
21,11,0.9938302040100098,0.0009543895721435547,0.9940314132380101,0.0009603145167984271,example_0002,code,64,4096,sink_stress
21,12,0.005352616310119629,0.7873662710189819,0.0053538372386261815,147.09932963631098,example_0002,code,64,4096,sink_stress
21,13,0.04648536443710327,0.402988076210022,0.04648140815193409,8.669138794324876,example_0002,code,64,4096,sink_stress
22,0,0.013278007507324219,0.05755537748336792,0.013277730512280506,4.3346396250808015,example_0002,code,64,4096,sink_stress
22,1,0.727358341217041,0.009592652320861816,0.727297997545446,0.013188344420180926,example_0002,code,64,4096,sink_stress
22,2,0.45177674293518066,0.013409852981567383,0.4517441624142813,0.029682477443269763,example_0002,code,64,4096,sink_stress
22,3,0.12447082996368408,0.024521708488464355,0.1244707409352725,0.19700767236483335,example_0002,code,64,4096,sink_stress
22,4,0.002281367778778076,0.11739450693130493,0.0022813452063021513,51.4579490529066,example_0002,code,64,4096,sink_stress
22,5,0.01961570978164673,0.025142788887023926,0.019615878146079364,1.2817679893769922,example_0002,code,64,4096,sink_stress
22,6,0.1008915901184082,0.008686423301696777,0.10089094065299091,0.0860966042016211,example_0002,code,64,4096,sink_stress
22,7,0.19367903470993042,0.017032206058502197,0.19366924574849637,0.08794037043818927,example_0002,code,64,4096,sink_stress
22,8,0.0042307376861572266,0.021733403205871582,0.0042308335135421244,5.1370245139475905,example_0002,code,64,4096,sink_stress
22,9,0.18081223964691162,0.03200775384902954,0.18081692787192014,0.1770220528849926,example_0002,code,64,4096,sink_stress
22,10,0.029109299182891846,0.05253887176513672,0.029108379635738913,1.8048827433130006,example_0002,code,64,4096,sink_stress
22,11,0.40811920166015625,0.013604283332824707,0.4081583456264802,0.03333409277849438,example_0002,code,64,4096,sink_stress
22,12,0.006792426109313965,0.06836819648742676,0.006792551618278126,10.06535741238,example_0002,code,64,4096,sink_stress
22,13,0.309212863445282,0.012740612030029297,0.3091847778796262,0.04120337002824549,example_0002,code,64,4096,sink_stress
23,0,0.06529903411865234,0.041929423809051514,0.06529785093386865,0.6421139971666837,example_0002,code,64,4096,sink_stress
23,1,0.0,8.940696716308594e-07,0.0,89.40696716308594,example_0002,code,64,4096,sink_stress
23,2,0.5910007953643799,0.012336492538452148,0.5909454951031619,0.020873901753120514,example_0002,code,64,4096,sink_stress
23,3,0.22114014625549316,0.09821748733520508,0.221147132395516,0.44414136916473773,example_0002,code,64,4096,sink_stress
23,4,0.00021034479141235352,0.0013028979301452637,0.0002103443400623654,6.194105979030887,example_0002,code,64,4096,sink_stress
23,5,0.017117559909820557,0.0917242169380188,0.017119043534356292,5.358486689764438,example_0002,code,64,4096,sink_stress
23,6,0.000820457935333252,0.02399343252182007,0.0008203729505426858,29.243952052306575,example_0002,code,64,4096,sink_stress
23,7,0.6302087306976318,0.010666906833648682,0.6302989708261445,0.016925990253801423,example_0002,code,64,4096,sink_stress
23,8,0.10633283853530884,0.04203277826309204,0.10633647663221281,0.3952944249591781,example_0002,code,64,4096,sink_stress
23,9,0.09696030616760254,0.009505152702331543,0.09695779802296507,0.09803138086116638,example_0002,code,64,4096,sink_stress
23,10,0.16569209098815918,0.067676842212677,0.1656928711972728,0.4084494426321977,example_0002,code,64,4096,sink_stress
23,11,0.18439412117004395,0.010706782341003418,0.1844027053423448,0.05806466211105436,example_0002,code,64,4096,sink_stress
23,12,0.744791567325592,0.009921729564666748,0.7447358138452655,0.013321484828693527,example_0002,code,64,4096,sink_stress
23,13,0.07937586307525635,0.03160417079925537,0.07937716889969208,0.3981584523911434,example_0002,code,64,4096,sink_stress
0,0,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,1,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,2,3.814697265625e-06,5.960464477539063e-08,3.814811638012762e-06,0.015625,example_0000,code,256,4096,sink_stress
0,3,0.001748204231262207,0.008636832237243652,0.0017481567168555923,4.940402318445278,example_0000,code,256,4096,sink_stress
0,4,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,5,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,6,1.7881393432617188e-07,0.0,1.7880651656773502e-07,0.0,example_0000,code,256,4096,sink_stress
0,7,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,8,0.0003447532653808594,0.00010150671005249023,0.0003447452104018642,0.294432918395574,example_0000,code,256,4096,sink_stress
0,9,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,10,0.00010037422180175781,0.0032370686531066895,0.00010037388676776535,32.25,example_0000,code,256,4096,sink_stress
0,11,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
0,12,3.0994415283203125e-06,0.00017118453979492188,3.0991784793046395e-06,55.23076923076923,example_0000,code,256,4096,sink_stress
0,13,0.0,0.0,0.0,0.0,example_0000,code,256,4096,sink_stress
