layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,correct_location,total_tokens,experiment
10,8,3.4332275390625e-05,0.23290139436721802,3.4336362464180054e-05,6783.744791666667,example_0001,boilerplate,back,4096,competition_sweep
10,9,0.000213623046875,0.20017385482788086,0.00021363015208392518,937.0424107142857,example_0001,boilerplate,back,4096,competition_sweep
10,10,0.0007884502410888672,0.3382222056388855,0.0007885485675098437,428.97089507106136,example_0001,boilerplate,back,4096,competition_sweep
10,11,2.3066997528076172e-05,0.11804372072219849,2.3070098344789e-05,5117.428940568476,example_0001,boilerplate,back,4096,competition_sweep
10,12,0.0012770891189575195,0.06032842397689819,0.0012770541045136407,47.239008681041724,example_0001,boilerplate,back,4096,competition_sweep
10,13,0.0018523931503295898,0.4602322578430176,0.001852141888443345,248.45279619023103,example_0001,boilerplate,back,4096,competition_sweep
11,0,3.8683414459228516e-05,0.1625940203666687,3.868566957621846e-05,4203.197226502311,example_0001,boilerplate,back,4096,competition_sweep
11,1,0.0012630224227905273,0.5886622667312622,0.0012630925895150559,466.0742803209061,example_0001,boilerplate,back,4096,competition_sweep
11,2,0.0014345049858093262,0.45006030797958374,0.0014344307729058931,313.7391033365189,example_0001,boilerplate,back,4096,competition_sweep
11,3,0.0030442476272583008,0.33965766429901123,0.0030440647353379,111.57359909151427,example_0001,boilerplate,back,4096,competition_sweep
11,4,4.0411949157714844e-05,0.10254406929016113,4.040926118281603e-05,2537.4690265486724,example_0001,boilerplate,back,4096,competition_sweep
11,5,9.60230827331543e-05,0.17999738454818726,9.60322754284345e-05,1874.522036002483,example_0001,boilerplate,back,4096,competition_sweep
11,6,0.0010090470314025879,0.1380440592765808,0.0010089885749283533,136.80636777128007,example_0001,boilerplate,back,4096,competition_sweep
11,7,1.5079975128173828e-05,1.0000004768371582,1.5078858855801885e-05,66313.13833992094,example_0001,boilerplate,back,4096,competition_sweep
11,8,0.0017889142036437988,0.7397948503494263,0.0017891663068025877,413.54406423882983,example_0001,boilerplate,back,4096,competition_sweep
11,9,0.0006395578384399414,0.8018454909324646,0.0006394091263764429,1253.7497670083876,example_0001,boilerplate,back,4096,competition_sweep
11,10,0.001291513442993164,0.9386003017425537,0.001291350881274864,726.744508030275,example_0001,boilerplate,back,4096,competition_sweep
11,11,1.5795230865478516e-05,0.9981496930122375,1.579617521546728e-05,63193.10566037736,example_0001,boilerplate,back,4096,competition_sweep
11,12,0.014072597026824951,0.8501224517822266,0.014074815981881147,60.40977725445682,example_0001,boilerplate,back,4096,competition_sweep
11,13,0.0,1.0,0.0,100000000.0,example_0001,boilerplate,back,4096,competition_sweep
12,0,2.473592758178711e-05,0.10715210437774658,2.473307941499771e-05,4331.840963855421,example_0001,boilerplate,back,4096,competition_sweep
12,1,0.0008937716484069824,0.2642078399658203,0.0008939003743710805,295.6100033344448,example_0001,boilerplate,back,4096,competition_sweep
12,2,0.007485687732696533,0.15233707427978516,0.007486468632227564,20.35044470455215,example_0001,boilerplate,back,4096,competition_sweep
12,3,0.008006036281585693,0.43524765968322754,0.00800650873444361,54.36493720173617,example_0001,boilerplate,back,4096,competition_sweep
12,4,0.00709688663482666,0.2716178894042969,0.007097794101735844,38.272823476055294,example_0001,boilerplate,back,4096,competition_sweep
12,5,0.006268322467803955,0.10113966464996338,0.006268322467803955,16.135044929396663,example_0001,boilerplate,back,4096,competition_sweep
12,6,7.224082946777344e-05,0.07883232831954956,7.223704048421228e-05,1091.243399339934,example_0001,boilerplate,back,4096,competition_sweep
12,7,0.00035065412521362305,0.09969347715377808,0.000350704523837982,284.3071562128166,example_0001,boilerplate,back,4096,competition_sweep
12,8,3.993511199951172e-06,0.15857434272766113,3.994078272249967e-06,39708.0,example_0001,boilerplate,back,4096,competition_sweep
12,9,0.000194549560546875,0.14443349838256836,0.0001945316578817505,742.3995098039215,example_0001,boilerplate,back,4096,competition_sweep
12,10,0.00038057565689086914,0.18996483087539673,0.0003805380050487291,499.1512920908379,example_0001,boilerplate,back,4096,competition_sweep
12,11,0.0003857612609863281,0.17138928174972534,0.0003857576281007981,444.28847342398024,example_0001,boilerplate,back,4096,competition_sweep
12,12,7.927417755126953e-06,0.2619684934616089,7.927721118745699e-06,33045.87969924812,example_0001,boilerplate,back,4096,competition_sweep
12,13,0.0008013248443603516,0.08878803253173828,0.0008013805395191359,110.80154715858376,example_0001,boilerplate,back,4096,competition_sweep
13,0,0.0003154873847961426,0.008191704750061035,0.00031551749369546214,25.965237105611184,example_0001,boilerplate,back,4096,competition_sweep
13,1,8.52346420288086e-06,0.1175609827041626,8.523536344895422e-06,13792.62937062937,example_0001,boilerplate,back,4096,competition_sweep
13,2,7.492303848266602e-05,0.8412663340568542,7.491462593345293e-05,11228.406523468577,example_0001,boilerplate,back,4096,competition_sweep
13,3,4.7266483306884766e-05,0.08619362115859985,4.726815120849105e-05,1823.5674653215638,example_0001,boilerplate,back,4096,competition_sweep
13,4,1.0848045349121094e-05,0.09796679019927979,1.0848525143006808e-05,9030.824175824177,example_0001,boilerplate,back,4096,competition_sweep
13,5,0.00034821033477783203,0.4253302216529846,0.00034820111982243054,1221.4750085587127,example_0001,boilerplate,back,4096,competition_sweep
13,6,0.004766285419464111,0.42719727754592896,0.004765928625681767,89.62897517663978,example_0001,boilerplate,back,4096,competition_sweep
13,7,0.015030205249786377,0.5883474349975586,0.01503193358182188,39.14433803263736,example_0001,boilerplate,back,4096,competition_sweep
13,8,0.009118199348449707,0.7140303254127502,0.00911656917884728,78.30826001124345,example_0001,boilerplate,back,4096,competition_sweep
13,9,0.005335032939910889,0.7678803205490112,0.005334798907518629,143.93169249332453,example_0001,boilerplate,back,4096,competition_sweep
13,10,0.00041109323501586914,0.4573870301246643,0.00041104178501674324,1112.6114252573582,example_0001,boilerplate,back,4096,competition_sweep
13,11,0.00213015079498291,0.6120820045471191,0.0021299235485105613,287.3421008450389,example_0001,boilerplate,back,4096,competition_sweep
13,12,0.00019353628158569336,0.831458330154419,0.00019351395112220213,4296.136741607638,example_0001,boilerplate,back,4096,competition_sweep
13,13,0.04369324445724487,0.11234349012374878,0.043690739244749935,2.5711867250709703,example_0001,boilerplate,back,4096,competition_sweep
14,0,0.015261411666870117,0.4197804927825928,0.015263630628293896,27.50600678008467,example_0001,boilerplate,back,4096,competition_sweep
14,1,0.00356447696685791,0.11790132522583008,0.003565256863396684,33.07675328584328,example_0001,boilerplate,back,4096,competition_sweep
14,2,0.014407038688659668,0.17378956079483032,0.014407465488335353,12.062823217905756,example_0001,boilerplate,back,4096,competition_sweep
14,3,0.0501255989074707,0.2656482458114624,0.050133063339723505,5.299652305438495,example_0001,boilerplate,back,4096,competition_sweep
14,4,0.0007314085960388184,0.06673651933670044,0.00073142725532444,91.24382690897238,example_0001,boilerplate,back,4096,competition_sweep
14,5,0.03214597702026367,0.019929230213165283,0.03214294228431115,0.619960320403471,example_0001,boilerplate,back,4096,competition_sweep
14,6,0.0002709031105041504,0.4560529589653015,0.00027091703000544693,1683.4541254125413,example_0001,boilerplate,back,4096,competition_sweep
14,7,0.003197014331817627,0.1027677059173584,0.003196881709714534,32.144899975762996,example_0001,boilerplate,back,4096,competition_sweep
14,8,0.006033897399902344,0.3224813938140869,0.006033921856086625,53.444958116010746,example_0001,boilerplate,back,4096,competition_sweep
14,9,0.0638805627822876,0.14911425113677979,0.06388058182018454,2.3342663971978226,example_0001,boilerplate,back,4096,competition_sweep
14,10,4.3332576751708984e-05,0.027224600315093994,4.3329353628556225e-05,628.2709766162311,example_0001,boilerplate,back,4096,competition_sweep
14,11,0.0032988786697387695,0.27802324295043945,0.0032991215238023933,84.27810501210567,example_0001,boilerplate,back,4096,competition_sweep
14,12,0.010463297367095947,0.4136456251144409,0.010463791953743655,39.53300863026574,example_0001,boilerplate,back,4096,competition_sweep
14,13,0.07548141479492188,0.3505713939666748,0.07548178371824413,4.64447301258402,example_0001,boilerplate,back,4096,competition_sweep
15,0,0.004781842231750488,0.02095329761505127,0.004782814062424827,4.381846284247002,example_0001,boilerplate,back,4096,competition_sweep
15,1,0.0003299713134765625,0.06024986505508423,0.00032995113552421044,182.5912210982659,example_0001,boilerplate,back,4096,competition_sweep
15,2,1.3113021850585938e-06,0.18299108743667603,1.311317270054407e-06,139549.13636363635,example_0001,boilerplate,back,4096,competition_sweep
15,3,8.821487426757812e-06,0.2724699378013611,8.82331286185643e-06,30887.074324324323,example_0001,boilerplate,back,4096,competition_sweep
15,4,1.8298625946044922e-05,0.47979098558425903,1.8298154783078058e-05,26220.055374592834,example_0001,boilerplate,back,4096,competition_sweep
15,5,0.0003210902214050293,0.5616861581802368,0.0003211029489911246,1749.3094486727307,example_0001,boilerplate,back,4096,competition_sweep
15,6,0.0437849760055542,0.045859575271606445,0.043784955127260626,1.0473815325555753,example_0001,boilerplate,back,4096,competition_sweep
15,7,0.03724384307861328,0.057281315326690674,0.03724150344463404,1.5380076434588892,example_0001,boilerplate,back,4096,competition_sweep
15,8,0.01917940378189087,0.16915416717529297,0.019180542458313018,8.81957380421845,example_0001,boilerplate,back,4096,competition_sweep
15,9,0.034934937953948975,0.005658268928527832,0.03493725985555285,0.16196590748168863,example_0001,boilerplate,back,4096,competition_sweep
15,10,0.00548553466796875,0.17856037616729736,0.005484717381390722,32.551134388038946,example_0001,boilerplate,back,4096,competition_sweep
15,11,0.002180337905883789,0.0755797028541565,0.0021805019255536824,34.66421541826134,example_0001,boilerplate,back,4096,competition_sweep
15,12,0.02411407232284546,0.003946185111999512,0.02411368712972696,0.16364656534022795,example_0001,boilerplate,back,4096,competition_sweep
15,13,0.01088947057723999,0.015658974647521973,0.010890128766928296,1.4379922822189988,example_0001,boilerplate,back,4096,competition_sweep
16,0,0.41141021251678467,0.007215559482574463,0.41139873655982556,0.017538600800484708,example_0001,boilerplate,back,4096,competition_sweep
16,1,1.6510486602783203e-05,0.98973149061203,1.6512632223263186e-05,59945.62815884477,example_0001,boilerplate,back,4096,competition_sweep
16,2,0.10129624605178833,0.6482927203178406,0.1013012696895827,6.399967872317765,example_0001,boilerplate,back,4096,competition_sweep
16,3,0.012058854103088379,0.5526484251022339,0.012058490419617157,45.829265399329756,example_0001,boilerplate,back,4096,competition_sweep
16,4,0.00032895803451538086,0.9372977018356323,0.0003289902722840092,2849.29262547563,example_0001,boilerplate,back,4096,competition_sweep
16,5,2.6345252990722656e-05,0.9111348986625671,2.6343023354222597e-05,34584.40497737557,example_0001,boilerplate,back,4096,competition_sweep
16,6,0.26123934984207153,0.36398714780807495,0.26126476431461343,1.3933090402656343,example_0001,boilerplate,back,4096,competition_sweep
16,7,0.7120355367660522,0.010038256645202637,0.7118898254835182,0.014097971416981152,example_0001,boilerplate,back,4096,competition_sweep
16,8,0.0021556615829467773,0.9466297030448914,0.0021552273828653046,439.1365094287452,example_0001,boilerplate,back,4096,competition_sweep
16,9,0.0010256767272949219,0.8369348645210266,0.0010256605878832816,815.9830892608089,example_0001,boilerplate,back,4096,competition_sweep
16,10,8.767843246459961e-05,0.7574623823165894,8.768560318038246e-05,8639.095853161114,example_0001,boilerplate,back,4096,competition_sweep
16,11,0.011568009853363037,0.30156898498535156,0.011567633394728093,26.06921923546597,example_0001,boilerplate,back,4096,competition_sweep
16,12,0.0029415488243103027,0.8980600237846375,0.002941006803927556,305.30175680330694,example_0001,boilerplate,back,4096,competition_sweep
16,13,0.03836256265640259,0.2863694429397583,0.038367124939814506,7.464815255035215,example_0001,boilerplate,back,4096,competition_sweep
17,0,0.030128955841064453,0.09261411428451538,0.03012959157677997,3.073923795204558,example_0001,boilerplate,back,4096,competition_sweep
17,1,0.026176929473876953,0.3614845871925354,0.026178809730155756,13.809281472575915,example_0001,boilerplate,back,4096,competition_sweep
17,2,0.010389089584350586,0.4082871675491333,0.01038858059565725,39.2996098680436,example_0001,boilerplate,back,4096,competition_sweep
17,3,0.0004113912582397461,0.47683775424957275,0.0004114535505782645,1159.0857722399305,example_0001,boilerplate,back,4096,competition_sweep
17,4,0.0015309453010559082,0.7152855396270752,0.0015306316428430023,467.2182207514113,example_0001,boilerplate,back,4096,competition_sweep
17,5,0.00014740228652954102,0.8961440324783325,0.00014737321106620852,6079.580266882329,example_0001,boilerplate,back,4096,competition_sweep
17,6,3.2007694244384766e-05,0.79483962059021,3.2013273645170834e-05,24832.767225325886,example_0001,boilerplate,back,4096,competition_sweep
17,7,0.017766237258911133,0.5204204320907593,0.017767105640567854,29.292664761061236,example_0001,boilerplate,back,4096,competition_sweep
17,8,0.2692108154296875,0.02189183235168457,0.26921043032107783,0.08131854701581363,example_0001,boilerplate,back,4096,competition_sweep
17,9,2.2172927856445312e-05,0.7988381385803223,2.2176439929061624e-05,36027.63440860215,example_0001,boilerplate,back,4096,competition_sweep
17,10,6.0677528381347656e-05,0.6578153967857361,6.067847596172702e-05,10841.169941060904,example_0001,boilerplate,back,4096,competition_sweep
17,11,0.003533303737640381,0.5574103593826294,0.003533821682185918,157.75897029302115,example_0001,boilerplate,back,4096,competition_sweep
17,12,0.008352458477020264,0.2648012042045593,0.008351845176621818,31.703384690040036,example_0001,boilerplate,back,4096,competition_sweep
17,13,3.641843795776367e-05,0.8848238587379456,3.641905444928787e-05,24296.040916530277,example_0001,boilerplate,back,4096,competition_sweep
18,0,0.047580718994140625,0.17391115427017212,0.047578127002234454,3.655076214623587,example_0001,boilerplate,back,4096,competition_sweep
18,1,0.24782979488372803,0.03966963291168213,0.24781874606477877,0.16006805368294622,example_0001,boilerplate,back,4096,competition_sweep
18,2,1.8835067749023438e-05,0.48348820209503174,1.8833684736514367e-05,25669.57594936709,example_0001,boilerplate,back,4096,competition_sweep
18,3,2.7418136596679688e-06,0.8696942329406738,2.7415937074941225e-06,317196.6956521739,example_0001,boilerplate,back,4096,competition_sweep
18,4,0.2607893943786621,0.2413131594657898,0.26079405773981346,0.9253181481583062,example_0001,boilerplate,back,4096,competition_sweep
18,5,0.05230879783630371,0.41486334800720215,0.05231034121626032,7.9310434414012825,example_0001,boilerplate,back,4096,competition_sweep
18,6,0.16976690292358398,0.2860082983970642,0.1697753323824331,1.6847117634336721,example_0001,boilerplate,back,4096,competition_sweep
18,7,0.0006608366966247559,0.5938208103179932,0.0006608383115751013,898.5893388653378,example_0001,boilerplate,back,4096,competition_sweep
18,8,0.0005529522895812988,0.36695146560668945,0.0005529955015839682,663.6222916891236,example_0001,boilerplate,back,4096,competition_sweep
18,9,0.0026842355728149414,0.1274397373199463,0.0026842288531296354,47.47710618643691,example_0001,boilerplate,back,4096,competition_sweep
18,10,0.017114639282226562,0.3198564052581787,0.017114265929381242,18.689053270923882,example_0001,boilerplate,back,4096,competition_sweep
18,11,0.005776405334472656,0.040960848331451416,0.005777572404913917,7.09106199438666,example_0001,boilerplate,back,4096,competition_sweep
18,12,0.0184326171875,0.6717939376831055,0.018432571043492326,36.44593336092715,example_0001,boilerplate,back,4096,competition_sweep
18,13,0.12149524688720703,0.06405061483383179,0.12149418961097698,0.5271861778534817,example_0001,boilerplate,back,4096,competition_sweep
19,0,0.0005056858062744141,0.7008081674575806,0.0005057187527773849,1385.8569071192833,example_0001,boilerplate,back,4096,competition_sweep
19,1,7.3909759521484375e-06,0.38819974660873413,7.389490761587139e-06,52523.47580645161,example_0001,boilerplate,back,4096,competition_sweep
19,2,0.20361900329589844,0.08334934711456299,0.20360492576873948,0.4093397264765116,example_0001,boilerplate,back,4096,competition_sweep
19,3,2.205371856689453e-06,0.7676047086715698,2.205671209892328e-06,348061.35135135136,example_0001,boilerplate,back,4096,competition_sweep
19,4,0.0006784796714782715,0.5826993584632874,0.0006785620184105327,858.8309760168672,example_0001,boilerplate,back,4096,competition_sweep
19,5,0.00025027990341186523,0.50532066822052,0.00025026376334476834,2019.0221481305073,example_0001,boilerplate,back,4096,competition_sweep
19,6,0.16169953346252441,0.13597345352172852,0.16168956833996395,0.840901953209666,example_0001,boilerplate,back,4096,competition_sweep
19,7,0.012593209743499756,0.20013117790222168,0.012594280960496106,15.891991158610178,example_0001,boilerplate,back,4096,competition_sweep
19,8,2.0325183868408203e-05,0.39285337924957275,2.0325994377746505e-05,19328.404692082113,example_0001,boilerplate,back,4096,competition_sweep
19,9,0.0002014636993408203,0.4190831780433655,0.0002014517399112611,2080.1920118343196,example_0001,boilerplate,back,4096,competition_sweep
19,10,0.0037326812744140625,0.4790266156196594,0.003732334229862774,128.3331150996423,example_0001,boilerplate,back,4096,competition_sweep
19,11,1.4185905456542969e-05,0.17895591259002686,1.4186114309444095e-05,12615.050420168067,example_0001,boilerplate,back,4096,competition_sweep
19,12,0.002511441707611084,0.42475181818008423,0.0025114345223392802,169.12668802658123,example_0001,boilerplate,back,4096,competition_sweep
19,13,6.4373016357421875e-06,0.4357917308807373,6.4376980150967594e-06,67697.88888888889,example_0001,boilerplate,back,4096,competition_sweep
20,0,0.0012322068214416504,0.915293276309967,0.0012323055397656826,742.80815556523,example_0001,boilerplate,back,4096,competition_sweep
20,1,0.025094270706176758,0.3087700605392456,0.025097056074047677,12.304404625046317,example_0001,boilerplate,back,4096,competition_sweep
20,2,0.07624012231826782,0.10075938701629639,0.07624253994412722,1.3216057890840178,example_0001,boilerplate,back,4096,competition_sweep
20,3,0.00014650821685791016,0.2531048059463501,0.00014648841406565303,1727.5809601301871,example_0001,boilerplate,back,4096,competition_sweep
20,4,0.000512242317199707,0.4871431589126587,0.0005122898599691374,951.001396323016,example_0001,boilerplate,back,4096,competition_sweep
20,5,0.05000185966491699,0.6955046653747559,0.04999756833920428,13.90957596448649,example_0001,boilerplate,back,4096,competition_sweep
20,6,0.5834111571311951,0.02005666494369507,0.5833561498267039,0.03437826770800821,example_0001,boilerplate,back,4096,competition_sweep
20,7,0.16162526607513428,0.31559252738952637,0.1616359890017366,1.9526187647098305,example_0001,boilerplate,back,4096,competition_sweep
20,8,0.2953590750694275,0.09911537170410156,0.295393214669421,0.3355758467242064,example_0001,boilerplate,back,4096,competition_sweep
20,9,0.010700821876525879,0.6298602819442749,0.010701542660189033,58.860925750570935,example_0001,boilerplate,back,4096,competition_sweep
20,10,0.2338586449623108,0.23571300506591797,0.23384097156811068,1.0079294058336223,example_0001,boilerplate,back,4096,competition_sweep
20,11,0.3126123547554016,0.10089850425720215,0.3126270756357761,0.3227591703346098,example_0001,boilerplate,back,4096,competition_sweep
20,12,0.7560468912124634,0.007949233055114746,0.7559942602338818,0.010514206390514556,example_0001,boilerplate,back,4096,competition_sweep
20,13,0.0013257861137390137,0.0897669792175293,0.0013256369350830653,67.70849255945691,example_0001,boilerplate,back,4096,competition_sweep
21,0,0.010203242301940918,0.6068030595779419,0.010201627282973314,59.471591639307874,example_0001,boilerplate,back,4096,competition_sweep
21,1,0.6364532709121704,0.0389864444732666,0.6363720991437335,0.06125578460362202,example_0001,boilerplate,back,4096,competition_sweep
21,2,0.19975674152374268,0.15838623046875,0.19976543359556942,0.7928955451544775,example_0001,boilerplate,back,4096,competition_sweep
21,3,0.2751240134239197,0.29236483573913574,0.27509082652134426,1.0626656397624255,example_0001,boilerplate,back,4096,competition_sweep
21,4,0.02439403533935547,0.3857172727584839,0.02439214819619902,15.81195023261269,example_0001,boilerplate,back,4096,competition_sweep
21,5,0.02976369857788086,0.6509312987327576,0.029761516650588498,21.869973485637384,example_0001,boilerplate,back,4096,competition_sweep
21,6,0.10291630029678345,0.18301182985305786,0.10291001916768386,1.7782589281318901,example_0001,boilerplate,back,4096,competition_sweep
21,7,0.00018805265426635742,0.8263047337532043,0.0001880409754099621,4394.0072900158475,example_0001,boilerplate,back,4096,competition_sweep
21,8,0.15275251865386963,0.29085779190063477,0.1527434690589759,1.9041112674528498,example_0001,boilerplate,back,4096,competition_sweep
21,9,5.543231964111328e-06,0.01962435245513916,5.5423981539642446e-06,3540.2365591397847,example_0001,boilerplate,back,4096,competition_sweep
21,10,0.041645348072052,0.5282386541366577,0.04164603070369026,12.684217531877376,example_0001,boilerplate,back,4096,competition_sweep
21,11,0.478077232837677,0.025573372840881348,0.4781145080194765,0.053492137011185284,example_0001,boilerplate,back,4096,competition_sweep
21,12,0.000547945499420166,0.7599574327468872,0.0005478282094640496,1386.9215707603612,example_0001,boilerplate,back,4096,competition_sweep
21,13,0.07594966888427734,0.35588276386260986,0.07595578076267419,4.68577110460955,example_0001,boilerplate,back,4096,competition_sweep
22,0,0.001701056957244873,0.03879064321517944,0.0017011080597914537,22.803847366761275,example_0001,boilerplate,back,4096,competition_sweep
22,1,0.05617344379425049,0.09124380350112915,0.0561729616578532,1.624322764246621,example_0001,boilerplate,back,4096,competition_sweep
22,2,0.1697835922241211,0.05587643384933472,0.16977438362305777,0.3291038498913111,example_0001,boilerplate,back,4096,competition_sweep
22,3,0.06858295202255249,0.1478872299194336,0.06858332402005707,2.1563263982979772,example_0001,boilerplate,back,4096,competition_sweep
22,4,0.0011475682258605957,0.04616105556488037,0.0011475987332484144,40.22510777541162,example_0001,boilerplate,back,4096,competition_sweep
22,5,0.01926320791244507,0.07223910093307495,0.01926328369240306,3.750107524220024,example_0001,boilerplate,back,4096,competition_sweep
22,6,0.04787576198577881,0.06432133913040161,0.04787566496297069,1.3435052824748326,example_0001,boilerplate,back,4096,competition_sweep
22,7,0.1241765022277832,0.0443950891494751,0.12417481470955886,0.35751602237949137,example_0001,boilerplate,back,4096,competition_sweep
22,8,0.010021448135375977,0.054765403270721436,0.010021673331907162,5.464819308638451,example_0001,boilerplate,back,4096,competition_sweep
22,9,0.10909658670425415,0.03591686487197876,0.10909696386002922,0.32922079376639385,example_0001,boilerplate,back,4096,competition_sweep
22,10,0.0980600118637085,0.06155431270599365,0.0980694697142838,0.627720836823339,example_0001,boilerplate,back,4096,competition_sweep
22,11,0.8257152438163757,0.004711031913757324,0.8258091102822607,0.005705395351529895,example_0001,boilerplate,back,4096,competition_sweep
22,12,0.0006773471832275391,0.05808049440383911,0.0006773620004567008,85.74700809574094,example_0001,boilerplate,back,4096,competition_sweep
22,13,0.04813939332962036,0.02811264991760254,0.048146091280999774,0.5839843000328114,example_0001,boilerplate,back,4096,competition_sweep
23,0,0.027719557285308838,0.03869754076004028,0.027719471370428128,1.3960374749761857,example_0001,boilerplate,back,4096,competition_sweep
23,1,0.0,1.1801719665527344e-05,0.0,1180.1719665527344,example_0001,boilerplate,back,4096,competition_sweep
23,2,0.3457862138748169,0.029286742210388184,0.345790954346627,0.08469609555050307,example_0001,boilerplate,back,4096,competition_sweep
23,3,0.03152787685394287,0.09833461046218872,0.031528177530074405,3.1189734379430947,example_0001,boilerplate,back,4096,competition_sweep
23,4,7.69495964050293e-05,0.013559937477111816,7.69448725450801e-05,176.21843532145624,example_0001,boilerplate,back,4096,competition_sweep
23,5,0.007111310958862305,0.11315584182739258,0.007111823875122601,15.912093070037214,example_0001,boilerplate,back,4096,competition_sweep
23,6,0.00028592348098754883,0.01841449737548828,0.00028588919585573305,64.40358557431728,example_0001,boilerplate,back,4096,competition_sweep
23,7,0.20458412170410156,0.04426133632659912,0.20459708492167425,0.21634785709624188,example_0001,boilerplate,back,4096,competition_sweep
23,8,0.07733714580535889,0.026956021785736084,0.0773347488600369,0.34855206388891885,example_0001,boilerplate,back,4096,competition_sweep
23,9,0.13639545440673828,0.039013564586639404,0.13639031656503264,0.2860327329553003,example_0001,boilerplate,back,4096,competition_sweep
23,10,0.05320388078689575,0.049639225006103516,0.053203487561198616,0.9330000795417499,example_0001,boilerplate,back,4096,competition_sweep
23,11,0.270599901676178,0.01932138204574585,0.2705898698032488,0.07140202906972005,example_0001,boilerplate,back,4096,competition_sweep
23,12,0.2911076545715332,0.013861358165740967,0.2910934965435755,0.04761591785053817,example_0001,boilerplate,back,4096,competition_sweep
23,13,0.1563340425491333,0.04927468299865723,0.15633435005149554,0.31518844005566465,example_0001,boilerplate,back,4096,competition_sweep
0,0,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,1,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,2,0.00019246339797973633,2.980232238769531e-07,0.00019246703458130135,0.001548467017652524,example_0002,boilerplate,back,4096,competition_sweep
0,3,0.0007467865943908691,0.007715165615081787,0.0007467899773143694,10.331151727991061,example_0002,boilerplate,back,4096,competition_sweep
0,4,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,5,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,6,2.682209014892578e-06,0.0,2.6826276254131396e-06,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,7,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,8,9.655952453613281e-05,0.0006935596466064453,9.65713533241201e-05,7.182716049382716,example_0002,boilerplate,back,4096,competition_sweep
0,9,5.960464477539063e-08,0.0,5.9602825841496536e-08,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,10,0.0005713701248168945,0.0018028020858764648,0.0005713820107174957,3.155226371792197,example_0002,boilerplate,back,4096,competition_sweep
0,11,2.562999725341797e-06,0.0,2.5631635016962182e-06,0.0,example_0002,boilerplate,back,4096,competition_sweep
0,12,3.68952751159668e-05,4.0650367736816406e-05,3.689260996322182e-05,1.1017770597738288,example_0002,boilerplate,back,4096,competition_sweep
0,13,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
1,0,0.0010240674018859863,0.002324044704437256,0.0010241774673446192,2.2694255281997555,example_0002,boilerplate,back,4096,competition_sweep
1,1,0.0005345940589904785,0.0104750394821167,0.000534566465940505,19.594380644441966,example_0002,boilerplate,back,4096,competition_sweep
1,2,0.0006289482116699219,0.0016775131225585938,0.0006289525978239742,2.667172100075815,example_0002,boilerplate,back,4096,competition_sweep
1,3,0.0008369684219360352,0.010686337947845459,0.0008369544537516206,12.76791055405213,example_0002,boilerplate,back,4096,competition_sweep
1,4,3.7729740142822266e-05,1.4662742614746094e-05,3.7732625660820174e-05,0.3886255924170616,example_0002,boilerplate,back,4096,competition_sweep
1,5,0.00016641616821289062,0.0011589527130126953,0.00016641758666723332,6.964183381088826,example_0002,boilerplate,back,4096,competition_sweep
1,6,0.0020197629928588867,0.005549907684326172,0.002019757455060307,2.7478014519270495,example_0002,boilerplate,back,4096,competition_sweep
1,7,0.0006718635559082031,0.0007651448249816895,0.0006718642767403711,1.1388396025550036,example_0002,boilerplate,back,4096,competition_sweep
1,8,1.7881393432617188e-07,0.0,1.7881527726202816e-07,0.0,example_0002,boilerplate,back,4096,competition_sweep
1,9,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
1,10,6.42538070678711e-05,0.0,6.425337813029584e-05,0.0,example_0002,boilerplate,back,4096,competition_sweep
1,11,2.5033950805664062e-06,0.0,2.5034153738314414e-06,0.0,example_0002,boilerplate,back,4096,competition_sweep
1,12,0.000392913818359375,0.03464716672897339,0.00039289906463559147,88.18006674757281,example_0002,boilerplate,back,4096,competition_sweep
1,13,0.00027370452880859375,0.007801711559295654,0.0002737118050733246,28.504137630662022,example_0002,boilerplate,back,4096,competition_sweep
2,0,2.2649765014648438e-06,1.3113021850585938e-06,2.2646860120118946e-06,0.5789473684210527,example_0002,boilerplate,back,4096,competition_sweep
2,1,1.0669231414794922e-05,0.0,1.0669606630081638e-05,0.0,example_0002,boilerplate,back,4096,competition_sweep
2,2,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
2,3,0.0,0.0,0.0,0.0,example_0002,boilerplate,back,4096,competition_sweep
2,4,6.556510925292969e-07,3.5762786865234375e-07,6.556156880966773e-07,0.5454545454545454,example_0002,boilerplate,back,4096,competition_sweep
2,5,0.00032782554626464844,0.00046944618225097656,0.000327828946246901,1.432,example_0002,boilerplate,back,4096,competition_sweep
