layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
15,0.9595338,example_0006,boilerplate,0.9,4096,position_sweep
16,0.96409225,example_0006,boilerplate,0.9,4096,position_sweep
17,0.9738548,example_0006,boilerplate,0.9,4096,position_sweep
18,0.9802173,example_0006,boilerplate,0.9,4096,position_sweep
19,0.98071295,example_0006,boilerplate,0.9,4096,position_sweep
20,0.98901355,example_0006,boilerplate,0.9,4096,position_sweep
21,0.9917482,example_0006,boilerplate,0.9,4096,position_sweep
22,0.99148947,example_0006,boilerplate,0.9,4096,position_sweep
23,0.99137676,example_0006,boilerplate,0.9,4096,position_sweep
0,0.99989754,example_0007,boilerplate,0.9,4096,position_sweep
1,0.9998354,example_0007,boilerplate,0.9,4096,position_sweep
2,0.99973893,example_0007,boilerplate,0.9,4096,position_sweep
3,0.9992533,example_0007,boilerplate,0.9,4096,position_sweep
4,0.9986763,example_0007,boilerplate,0.9,4096,position_sweep
5,0.99610984,example_0007,boilerplate,0.9,4096,position_sweep
6,0.9952636,example_0007,boilerplate,0.9,4096,position_sweep
7,0.9952893,example_0007,boilerplate,0.9,4096,position_sweep
8,0.99449384,example_0007,boilerplate,0.9,4096,position_sweep
9,0.99448794,example_0007,boilerplate,0.9,4096,position_sweep
10,0.9935617,example_0007,boilerplate,0.9,4096,position_sweep
11,0.98720783,example_0007,boilerplate,0.9,4096,position_sweep
12,0.9802385,example_0007,boilerplate,0.9,4096,position_sweep
13,0.95272607,example_0007,boilerplate,0.9,4096,position_sweep
14,0.96299803,example_0007,boilerplate,0.9,4096,position_sweep
15,0.95751476,example_0007,boilerplate,0.9,4096,position_sweep
16,0.9674198,example_0007,boilerplate,0.9,4096,position_sweep
17,0.9759112,example_0007,boilerplate,0.9,4096,position_sweep
18,0.97879654,example_0007,boilerplate,0.9,4096,position_sweep
19,0.97234315,example_0007,boilerplate,0.9,4096,position_sweep
20,0.98364663,example_0007,boilerplate,0.9,4096,position_sweep
21,0.9873395,example_0007,boilerplate,0.9,4096,position_sweep
22,0.98706234,example_0007,boilerplate,0.9,4096,position_sweep
23,0.98365426,example_0007,boilerplate,0.9,4096,position_sweep
0,0.99960077,example_0000,code,0.1,4096,position_sweep
1,0.9989314,example_0000,code,0.1,4096,position_sweep
2,0.9977854,example_0000,code,0.1,4096,position_sweep
3,0.9881686,example_0000,code,0.1,4096,position_sweep
4,0.9802892,example_0000,code,0.1,4096,position_sweep
5,0.9730001,example_0000,code,0.1,4096,position_sweep
6,0.97224295,example_0000,code,0.1,4096,position_sweep
7,0.9764512,example_0000,code,0.1,4096,position_sweep
8,0.97543484,example_0000,code,0.1,4096,position_sweep
9,0.9761499,example_0000,code,0.1,4096,position_sweep
10,0.9752394,example_0000,code,0.1,4096,position_sweep
11,0.9708433,example_0000,code,0.1,4096,position_sweep
12,0.9632445,example_0000,code,0.1,4096,position_sweep
13,0.96065843,example_0000,code,0.1,4096,position_sweep
14,0.9589353,example_0000,code,0.1,4096,position_sweep
15,0.9544497,example_0000,code,0.1,4096,position_sweep
16,0.94087744,example_0000,code,0.1,4096,position_sweep
17,0.95772374,example_0000,code,0.1,4096,position_sweep
18,0.9629543,example_0000,code,0.1,4096,position_sweep
19,0.95500594,example_0000,code,0.1,4096,position_sweep
20,0.94735515,example_0000,code,0.1,4096,position_sweep
21,0.95753115,example_0000,code,0.1,4096,position_sweep
22,0.962938,example_0000,code,0.1,4096,position_sweep
23,0.9488564,example_0000,code,0.1,4096,position_sweep
0,0.9997087,example_0001,code,0.1,4096,position_sweep
1,0.9993355,example_0001,code,0.1,4096,position_sweep
2,0.99872446,example_0001,code,0.1,4096,position_sweep
3,0.9861349,example_0001,code,0.1,4096,position_sweep
4,0.96148694,example_0001,code,0.1,4096,position_sweep
5,0.9546983,example_0001,code,0.1,4096,position_sweep
6,0.9570083,example_0001,code,0.1,4096,position_sweep
7,0.95982087,example_0001,code,0.1,4096,position_sweep
8,0.954491,example_0001,code,0.1,4096,position_sweep
9,0.9597845,example_0001,code,0.1,4096,position_sweep
10,0.9618866,example_0001,code,0.1,4096,position_sweep
11,0.9564383,example_0001,code,0.1,4096,position_sweep
12,0.9523645,example_0001,code,0.1,4096,position_sweep
13,0.9517048,example_0001,code,0.1,4096,position_sweep
14,0.9554093,example_0001,code,0.1,4096,position_sweep
15,0.9407594,example_0001,code,0.1,4096,position_sweep
16,0.93327594,example_0001,code,0.1,4096,position_sweep
17,0.9489266,example_0001,code,0.1,4096,position_sweep
18,0.9556707,example_0001,code,0.1,4096,position_sweep
19,0.9449179,example_0001,code,0.1,4096,position_sweep
20,0.9436694,example_0001,code,0.1,4096,position_sweep
21,0.9568043,example_0001,code,0.1,4096,position_sweep
22,0.95986736,example_0001,code,0.1,4096,position_sweep
23,0.94196767,example_0001,code,0.1,4096,position_sweep
0,0.9997205,example_0002,code,0.1,4096,position_sweep
1,0.9994389,example_0002,code,0.1,4096,position_sweep
2,0.999073,example_0002,code,0.1,4096,position_sweep
3,0.99294066,example_0002,code,0.1,4096,position_sweep
4,0.98589516,example_0002,code,0.1,4096,position_sweep
5,0.97936404,example_0002,code,0.1,4096,position_sweep
6,0.9750556,example_0002,code,0.1,4096,position_sweep
7,0.97849727,example_0002,code,0.1,4096,position_sweep
8,0.9732754,example_0002,code,0.1,4096,position_sweep
9,0.97107935,example_0002,code,0.1,4096,position_sweep
10,0.97235835,example_0002,code,0.1,4096,position_sweep
11,0.97154284,example_0002,code,0.1,4096,position_sweep
12,0.9553843,example_0002,code,0.1,4096,position_sweep
13,0.94644785,example_0002,code,0.1,4096,position_sweep
14,0.9390848,example_0002,code,0.1,4096,position_sweep
15,0.9298958,example_0002,code,0.1,4096,position_sweep
16,0.90575707,example_0002,code,0.1,4096,position_sweep
17,0.93322736,example_0002,code,0.1,4096,position_sweep
18,0.9465745,example_0002,code,0.1,4096,position_sweep
19,0.9413917,example_0002,code,0.1,4096,position_sweep
20,0.9592907,example_0002,code,0.1,4096,position_sweep
21,0.9638012,example_0002,code,0.1,4096,position_sweep
22,0.96365243,example_0002,code,0.1,4096,position_sweep
23,0.9558897,example_0002,code,0.1,4096,position_sweep
0,0.9996504,example_0003,code,0.1,4096,position_sweep
1,0.9984569,example_0003,code,0.1,4096,position_sweep
2,0.9964182,example_0003,code,0.1,4096,position_sweep
3,0.9767687,example_0003,code,0.1,4096,position_sweep
4,0.95679927,example_0003,code,0.1,4096,position_sweep
5,0.95857966,example_0003,code,0.1,4096,position_sweep
6,0.9595885,example_0003,code,0.1,4096,position_sweep
7,0.9631797,example_0003,code,0.1,4096,position_sweep
8,0.96314716,example_0003,code,0.1,4096,position_sweep
9,0.97299796,example_0003,code,0.1,4096,position_sweep
10,0.97507536,example_0003,code,0.1,4096,position_sweep
11,0.9703707,example_0003,code,0.1,4096,position_sweep
12,0.9616541,example_0003,code,0.1,4096,position_sweep
13,0.96132886,example_0003,code,0.1,4096,position_sweep
14,0.9573448,example_0003,code,0.1,4096,position_sweep
15,0.9509267,example_0003,code,0.1,4096,position_sweep
16,0.93434703,example_0003,code,0.1,4096,position_sweep
17,0.9475618,example_0003,code,0.1,4096,position_sweep
18,0.9562001,example_0003,code,0.1,4096,position_sweep
19,0.94737005,example_0003,code,0.1,4096,position_sweep
20,0.9493365,example_0003,code,0.1,4096,position_sweep
21,0.96444815,example_0003,code,0.1,4096,position_sweep
22,0.96294206,example_0003,code,0.1,4096,position_sweep
23,0.9362004,example_0003,code,0.1,4096,position_sweep
0,0.9997797,example_0004,code,0.1,4096,position_sweep
1,0.99945056,example_0004,code,0.1,4096,position_sweep
2,0.9987099,example_0004,code,0.1,4096,position_sweep
3,0.9930231,example_0004,code,0.1,4096,position_sweep
4,0.9906467,example_0004,code,0.1,4096,position_sweep
5,0.98907715,example_0004,code,0.1,4096,position_sweep
6,0.9893625,example_0004,code,0.1,4096,position_sweep
7,0.9886961,example_0004,code,0.1,4096,position_sweep
8,0.987354,example_0004,code,0.1,4096,position_sweep
9,0.98876476,example_0004,code,0.1,4096,position_sweep
10,0.9886826,example_0004,code,0.1,4096,position_sweep
11,0.98779917,example_0004,code,0.1,4096,position_sweep
12,0.98264706,example_0004,code,0.1,4096,position_sweep
13,0.9819304,example_0004,code,0.1,4096,position_sweep
14,0.97940516,example_0004,code,0.1,4096,position_sweep
15,0.97038716,example_0004,code,0.1,4096,position_sweep
16,0.95436925,example_0004,code,0.1,4096,position_sweep
17,0.96336246,example_0004,code,0.1,4096,position_sweep
18,0.9640203,example_0004,code,0.1,4096,position_sweep
19,0.95706344,example_0004,code,0.1,4096,position_sweep
20,0.9622187,example_0004,code,0.1,4096,position_sweep
21,0.96769667,example_0004,code,0.1,4096,position_sweep
22,0.96410674,example_0004,code,0.1,4096,position_sweep
23,0.93330115,example_0004,code,0.1,4096,position_sweep
0,0.9997995,example_0005,code,0.1,4096,position_sweep
1,0.99914676,example_0005,code,0.1,4096,position_sweep
2,0.9979374,example_0005,code,0.1,4096,position_sweep
3,0.98231566,example_0005,code,0.1,4096,position_sweep
4,0.97426456,example_0005,code,0.1,4096,position_sweep
5,0.96670717,example_0005,code,0.1,4096,position_sweep
6,0.96692246,example_0005,code,0.1,4096,position_sweep
7,0.9640783,example_0005,code,0.1,4096,position_sweep
8,0.95748353,example_0005,code,0.1,4096,position_sweep
9,0.9708537,example_0005,code,0.1,4096,position_sweep
10,0.9727492,example_0005,code,0.1,4096,position_sweep
11,0.9699026,example_0005,code,0.1,4096,position_sweep
12,0.97058994,example_0005,code,0.1,4096,position_sweep
13,0.96753424,example_0005,code,0.1,4096,position_sweep
14,0.9663126,example_0005,code,0.1,4096,position_sweep
15,0.9665225,example_0005,code,0.1,4096,position_sweep
16,0.93752974,example_0005,code,0.1,4096,position_sweep
17,0.9539177,example_0005,code,0.1,4096,position_sweep
18,0.9573734,example_0005,code,0.1,4096,position_sweep
19,0.9526124,example_0005,code,0.1,4096,position_sweep
20,0.9542635,example_0005,code,0.1,4096,position_sweep
21,0.96511006,example_0005,code,0.1,4096,position_sweep
22,0.95638615,example_0005,code,0.1,4096,position_sweep
23,0.9259328,example_0005,code,0.1,4096,position_sweep
0,0.99979943,example_0006,code,0.1,4096,position_sweep
1,0.9995504,example_0006,code,0.1,4096,position_sweep
2,0.99830234,example_0006,code,0.1,4096,position_sweep
3,0.9826349,example_0006,code,0.1,4096,position_sweep
4,0.9601402,example_0006,code,0.1,4096,position_sweep
5,0.9563091,example_0006,code,0.1,4096,position_sweep
6,0.9550507,example_0006,code,0.1,4096,position_sweep
7,0.95846874,example_0006,code,0.1,4096,position_sweep
8,0.954108,example_0006,code,0.1,4096,position_sweep
9,0.96124417,example_0006,code,0.1,4096,position_sweep
10,0.96802926,example_0006,code,0.1,4096,position_sweep
11,0.9675298,example_0006,code,0.1,4096,position_sweep
12,0.95442647,example_0006,code,0.1,4096,position_sweep
13,0.94784755,example_0006,code,0.1,4096,position_sweep
14,0.95662713,example_0006,code,0.1,4096,position_sweep
15,0.9509368,example_0006,code,0.1,4096,position_sweep
16,0.9197532,example_0006,code,0.1,4096,position_sweep
17,0.9413823,example_0006,code,0.1,4096,position_sweep
18,0.9474876,example_0006,code,0.1,4096,position_sweep
19,0.93328243,example_0006,code,0.1,4096,position_sweep
20,0.9271314,example_0006,code,0.1,4096,position_sweep
21,0.9442362,example_0006,code,0.1,4096,position_sweep
22,0.9393374,example_0006,code,0.1,4096,position_sweep
23,0.9007742,example_0006,code,0.1,4096,position_sweep
0,0.99982655,example_0007,code,0.1,4096,position_sweep
1,0.9996603,example_0007,code,0.1,4096,position_sweep
2,0.9994113,example_0007,code,0.1,4096,position_sweep
3,0.996161,example_0007,code,0.1,4096,position_sweep
4,0.98966396,example_0007,code,0.1,4096,position_sweep
5,0.9862819,example_0007,code,0.1,4096,position_sweep
6,0.98649454,example_0007,code,0.1,4096,position_sweep
7,0.9877924,example_0007,code,0.1,4096,position_sweep
8,0.986472,example_0007,code,0.1,4096,position_sweep
9,0.986168,example_0007,code,0.1,4096,position_sweep
10,0.9866408,example_0007,code,0.1,4096,position_sweep
11,0.9855237,example_0007,code,0.1,4096,position_sweep
12,0.98067594,example_0007,code,0.1,4096,position_sweep
13,0.97659624,example_0007,code,0.1,4096,position_sweep
14,0.9765539,example_0007,code,0.1,4096,position_sweep
15,0.96611506,example_0007,code,0.1,4096,position_sweep
16,0.95926344,example_0007,code,0.1,4096,position_sweep
17,0.9705668,example_0007,code,0.1,4096,position_sweep
18,0.9758307,example_0007,code,0.1,4096,position_sweep
19,0.97118974,example_0007,code,0.1,4096,position_sweep
20,0.9770167,example_0007,code,0.1,4096,position_sweep
21,0.9784058,example_0007,code,0.1,4096,position_sweep
22,0.97745734,example_0007,code,0.1,4096,position_sweep
23,0.96678996,example_0007,code,0.1,4096,position_sweep
0,0.99991006,example_0000,code,0.3,4096,position_sweep
1,0.99952567,example_0000,code,0.3,4096,position_sweep
2,0.9985359,example_0000,code,0.3,4096,position_sweep
3,0.99109,example_0000,code,0.3,4096,position_sweep
4,0.9788323,example_0000,code,0.3,4096,position_sweep
5,0.97324145,example_0000,code,0.3,4096,position_sweep
6,0.97079,example_0000,code,0.3,4096,position_sweep
7,0.9752218,example_0000,code,0.3,4096,position_sweep
8,0.9701731,example_0000,code,0.3,4096,position_sweep
9,0.97777826,example_0000,code,0.3,4096,position_sweep
10,0.97917336,example_0000,code,0.3,4096,position_sweep
11,0.9781781,example_0000,code,0.3,4096,position_sweep
12,0.9709733,example_0000,code,0.3,4096,position_sweep
13,0.9670177,example_0000,code,0.3,4096,position_sweep
14,0.97102964,example_0000,code,0.3,4096,position_sweep
15,0.9631299,example_0000,code,0.3,4096,position_sweep
16,0.9569132,example_0000,code,0.3,4096,position_sweep
17,0.9679357,example_0000,code,0.3,4096,position_sweep
18,0.97380024,example_0000,code,0.3,4096,position_sweep
19,0.969354,example_0000,code,0.3,4096,position_sweep
20,0.97405595,example_0000,code,0.3,4096,position_sweep
21,0.97738415,example_0000,code,0.3,4096,position_sweep
22,0.9780037,example_0000,code,0.3,4096,position_sweep
23,0.96203697,example_0000,code,0.3,4096,position_sweep
0,0.9997725,example_0001,code,0.3,4096,position_sweep
1,0.9994598,example_0001,code,0.3,4096,position_sweep
2,0.9991354,example_0001,code,0.3,4096,position_sweep
3,0.9979135,example_0001,code,0.3,4096,position_sweep
4,0.99604505,example_0001,code,0.3,4096,position_sweep
5,0.99109983,example_0001,code,0.3,4096,position_sweep
6,0.9898531,example_0001,code,0.3,4096,position_sweep
7,0.98937005,example_0001,code,0.3,4096,position_sweep
8,0.98922396,example_0001,code,0.3,4096,position_sweep
9,0.9909608,example_0001,code,0.3,4096,position_sweep
10,0.99049044,example_0001,code,0.3,4096,position_sweep
11,0.9887576,example_0001,code,0.3,4096,position_sweep
12,0.9876123,example_0001,code,0.3,4096,position_sweep
13,0.98609316,example_0001,code,0.3,4096,position_sweep
14,0.98583686,example_0001,code,0.3,4096,position_sweep
15,0.97835535,example_0001,code,0.3,4096,position_sweep
16,0.97116965,example_0001,code,0.3,4096,position_sweep
17,0.97750545,example_0001,code,0.3,4096,position_sweep
18,0.9815761,example_0001,code,0.3,4096,position_sweep
19,0.97605145,example_0001,code,0.3,4096,position_sweep
20,0.98205507,example_0001,code,0.3,4096,position_sweep
21,0.9869567,example_0001,code,0.3,4096,position_sweep
22,0.9874451,example_0001,code,0.3,4096,position_sweep
23,0.9809449,example_0001,code,0.3,4096,position_sweep
0,0.9995146,example_0002,code,0.3,4096,position_sweep
1,0.99735737,example_0002,code,0.3,4096,position_sweep
2,0.9893972,example_0002,code,0.3,4096,position_sweep
3,0.93562585,example_0002,code,0.3,4096,position_sweep
4,0.92939746,example_0002,code,0.3,4096,position_sweep
5,0.9175258,example_0002,code,0.3,4096,position_sweep
6,0.91799927,example_0002,code,0.3,4096,position_sweep
7,0.92421156,example_0002,code,0.3,4096,position_sweep
8,0.9217559,example_0002,code,0.3,4096,position_sweep
9,0.9363941,example_0002,code,0.3,4096,position_sweep
10,0.9413942,example_0002,code,0.3,4096,position_sweep
11,0.93181527,example_0002,code,0.3,4096,position_sweep
12,0.9329784,example_0002,code,0.3,4096,position_sweep
13,0.93013465,example_0002,code,0.3,4096,position_sweep
14,0.9288492,example_0002,code,0.3,4096,position_sweep
15,0.93355894,example_0002,code,0.3,4096,position_sweep
16,0.92589855,example_0002,code,0.3,4096,position_sweep
17,0.9479346,example_0002,code,0.3,4096,position_sweep
18,0.95572346,example_0002,code,0.3,4096,position_sweep
19,0.94421023,example_0002,code,0.3,4096,position_sweep
20,0.93661773,example_0002,code,0.3,4096,position_sweep
21,0.9504134,example_0002,code,0.3,4096,position_sweep
22,0.9475006,example_0002,code,0.3,4096,position_sweep
23,0.9179541,example_0002,code,0.3,4096,position_sweep
0,0.9998508,example_0003,code,0.3,4096,position_sweep
1,0.99927896,example_0003,code,0.3,4096,position_sweep
2,0.9978311,example_0003,code,0.3,4096,position_sweep
3,0.9801571,example_0003,code,0.3,4096,position_sweep
4,0.9628846,example_0003,code,0.3,4096,position_sweep
5,0.96112245,example_0003,code,0.3,4096,position_sweep
6,0.9604364,example_0003,code,0.3,4096,position_sweep
7,0.959862,example_0003,code,0.3,4096,position_sweep
8,0.9577021,example_0003,code,0.3,4096,position_sweep
9,0.9647,example_0003,code,0.3,4096,position_sweep
10,0.9704309,example_0003,code,0.3,4096,position_sweep
11,0.96849227,example_0003,code,0.3,4096,position_sweep
12,0.96605283,example_0003,code,0.3,4096,position_sweep
13,0.9606524,example_0003,code,0.3,4096,position_sweep
14,0.969394,example_0003,code,0.3,4096,position_sweep
15,0.96946025,example_0003,code,0.3,4096,position_sweep
16,0.9540553,example_0003,code,0.3,4096,position_sweep
17,0.965027,example_0003,code,0.3,4096,position_sweep
18,0.96848965,example_0003,code,0.3,4096,position_sweep
19,0.9642267,example_0003,code,0.3,4096,position_sweep
20,0.96473974,example_0003,code,0.3,4096,position_sweep
21,0.967015,example_0003,code,0.3,4096,position_sweep
22,0.96329397,example_0003,code,0.3,4096,position_sweep
23,0.9428876,example_0003,code,0.3,4096,position_sweep
0,0.99969745,example_0004,code,0.3,4096,position_sweep
1,0.99932766,example_0004,code,0.3,4096,position_sweep
2,0.9984409,example_0004,code,0.3,4096,position_sweep
3,0.99220407,example_0004,code,0.3,4096,position_sweep
4,0.9908196,example_0004,code,0.3,4096,position_sweep
5,0.9892501,example_0004,code,0.3,4096,position_sweep
6,0.98900163,example_0004,code,0.3,4096,position_sweep
7,0.9897589,example_0004,code,0.3,4096,position_sweep
8,0.9865074,example_0004,code,0.3,4096,position_sweep
9,0.98863864,example_0004,code,0.3,4096,position_sweep
10,0.98788726,example_0004,code,0.3,4096,position_sweep
11,0.98565114,example_0004,code,0.3,4096,position_sweep
12,0.98014116,example_0004,code,0.3,4096,position_sweep
13,0.9778562,example_0004,code,0.3,4096,position_sweep
14,0.97134876,example_0004,code,0.3,4096,position_sweep
15,0.95827913,example_0004,code,0.3,4096,position_sweep
16,0.95351106,example_0004,code,0.3,4096,position_sweep
17,0.96611327,example_0004,code,0.3,4096,position_sweep
18,0.97183174,example_0004,code,0.3,4096,position_sweep
19,0.9657723,example_0004,code,0.3,4096,position_sweep
20,0.95350784,example_0004,code,0.3,4096,position_sweep
21,0.9662958,example_0004,code,0.3,4096,position_sweep
22,0.96142006,example_0004,code,0.3,4096,position_sweep
23,0.9294261,example_0004,code,0.3,4096,position_sweep
0,0.99966633,example_0005,code,0.3,4096,position_sweep
1,0.99915034,example_0005,code,0.3,4096,position_sweep
2,0.9984333,example_0005,code,0.3,4096,position_sweep
3,0.9964781,example_0005,code,0.3,4096,position_sweep
4,0.9942485,example_0005,code,0.3,4096,position_sweep
5,0.9902041,example_0005,code,0.3,4096,position_sweep
6,0.9894868,example_0005,code,0.3,4096,position_sweep
7,0.9905674,example_0005,code,0.3,4096,position_sweep
8,0.98941314,example_0005,code,0.3,4096,position_sweep
9,0.99098706,example_0005,code,0.3,4096,position_sweep
10,0.9892594,example_0005,code,0.3,4096,position_sweep
11,0.9870094,example_0005,code,0.3,4096,position_sweep
12,0.98134744,example_0005,code,0.3,4096,position_sweep
13,0.9740064,example_0005,code,0.3,4096,position_sweep
14,0.9698053,example_0005,code,0.3,4096,position_sweep
15,0.96156216,example_0005,code,0.3,4096,position_sweep
16,0.95043683,example_0005,code,0.3,4096,position_sweep
17,0.9597816,example_0005,code,0.3,4096,position_sweep
18,0.96370363,example_0005,code,0.3,4096,position_sweep
19,0.95824754,example_0005,code,0.3,4096,position_sweep
20,0.9672973,example_0005,code,0.3,4096,position_sweep
21,0.9751002,example_0005,code,0.3,4096,position_sweep
22,0.9721281,example_0005,code,0.3,4096,position_sweep
23,0.9536877,example_0005,code,0.3,4096,position_sweep
0,0.9997829,example_0006,code,0.3,4096,position_sweep
1,0.99928564,example_0006,code,0.3,4096,position_sweep
2,0.99728423,example_0006,code,0.3,4096,position_sweep
3,0.97588587,example_0006,code,0.3,4096,position_sweep
4,0.96953034,example_0006,code,0.3,4096,position_sweep
5,0.96969306,example_0006,code,0.3,4096,position_sweep
6,0.9703809,example_0006,code,0.3,4096,position_sweep
7,0.97529304,example_0006,code,0.3,4096,position_sweep
8,0.9741387,example_0006,code,0.3,4096,position_sweep
9,0.9814024,example_0006,code,0.3,4096,position_sweep
10,0.9813722,example_0006,code,0.3,4096,position_sweep
11,0.9788559,example_0006,code,0.3,4096,position_sweep
12,0.96922445,example_0006,code,0.3,4096,position_sweep
13,0.95996904,example_0006,code,0.3,4096,position_sweep
14,0.95106494,example_0006,code,0.3,4096,position_sweep
15,0.9527485,example_0006,code,0.3,4096,position_sweep
16,0.90251356,example_0006,code,0.3,4096,position_sweep
17,0.91837704,example_0006,code,0.3,4096,position_sweep
18,0.9132362,example_0006,code,0.3,4096,position_sweep
19,0.9013244,example_0006,code,0.3,4096,position_sweep
20,0.9215286,example_0006,code,0.3,4096,position_sweep
21,0.92242014,example_0006,code,0.3,4096,position_sweep
22,0.9110901,example_0006,code,0.3,4096,position_sweep
23,0.86068815,example_0006,code,0.3,4096,position_sweep
0,0.99969673,example_0007,code,0.3,4096,position_sweep
1,0.99935377,example_0007,code,0.3,4096,position_sweep
2,0.99865013,example_0007,code,0.3,4096,position_sweep
3,0.9934947,example_0007,code,0.3,4096,position_sweep
4,0.9898706,example_0007,code,0.3,4096,position_sweep
5,0.98422974,example_0007,code,0.3,4096,position_sweep
6,0.9830853,example_0007,code,0.3,4096,position_sweep
7,0.98636323,example_0007,code,0.3,4096,position_sweep
8,0.98474,example_0007,code,0.3,4096,position_sweep
9,0.9871284,example_0007,code,0.3,4096,position_sweep
10,0.98823476,example_0007,code,0.3,4096,position_sweep
11,0.9888144,example_0007,code,0.3,4096,position_sweep
12,0.98591715,example_0007,code,0.3,4096,position_sweep
13,0.9825923,example_0007,code,0.3,4096,position_sweep
14,0.97964656,example_0007,code,0.3,4096,position_sweep
15,0.97287995,example_0007,code,0.3,4096,position_sweep
16,0.96727437,example_0007,code,0.3,4096,position_sweep
17,0.9744167,example_0007,code,0.3,4096,position_sweep
18,0.9785673,example_0007,code,0.3,4096,position_sweep
19,0.9765315,example_0007,code,0.3,4096,position_sweep
20,0.98023146,example_0007,code,0.3,4096,position_sweep
21,0.9725427,example_0007,code,0.3,4096,position_sweep
22,0.9684282,example_0007,code,0.3,4096,position_sweep
23,0.9500385,example_0007,code,0.3,4096,position_sweep
0,0.9997302,example_0000,code,0.5,4096,position_sweep
1,0.9993647,example_0000,code,0.5,4096,position_sweep
2,0.99871874,example_0000,code,0.5,4096,position_sweep
3,0.98986983,example_0000,code,0.5,4096,position_sweep
4,0.9789546,example_0000,code,0.5,4096,position_sweep
5,0.9678096,example_0000,code,0.5,4096,position_sweep
6,0.96578795,example_0000,code,0.5,4096,position_sweep
7,0.9670141,example_0000,code,0.5,4096,position_sweep
8,0.9667041,example_0000,code,0.5,4096,position_sweep
9,0.9707789,example_0000,code,0.5,4096,position_sweep
10,0.97334707,example_0000,code,0.5,4096,position_sweep
11,0.96936566,example_0000,code,0.5,4096,position_sweep
12,0.95324636,example_0000,code,0.5,4096,position_sweep
13,0.9482831,example_0000,code,0.5,4096,position_sweep
14,0.94707,example_0000,code,0.5,4096,position_sweep
15,0.9413475,example_0000,code,0.5,4096,position_sweep
16,0.930861,example_0000,code,0.5,4096,position_sweep
17,0.94943655,example_0000,code,0.5,4096,position_sweep
18,0.9539984,example_0000,code,0.5,4096,position_sweep
19,0.9425497,example_0000,code,0.5,4096,position_sweep
20,0.95416075,example_0000,code,0.5,4096,position_sweep
21,0.9658926,example_0000,code,0.5,4096,position_sweep
22,0.9645779,example_0000,code,0.5,4096,position_sweep
23,0.94696504,example_0000,code,0.5,4096,position_sweep
0,0.9998147,example_0001,code,0.5,4096,position_sweep
1,0.99967813,example_0001,code,0.5,4096,position_sweep
2,0.9994194,example_0001,code,0.5,4096,position_sweep
3,0.99841434,example_0001,code,0.5,4096,position_sweep
4,0.9954854,example_0001,code,0.5,4096,position_sweep
5,0.99294794,example_0001,code,0.5,4096,position_sweep
6,0.9917399,example_0001,code,0.5,4096,position_sweep
7,0.9903858,example_0001,code,0.5,4096,position_sweep
8,0.9903401,example_0001,code,0.5,4096,position_sweep
9,0.9919038,example_0001,code,0.5,4096,position_sweep
10,0.99026537,example_0001,code,0.5,4096,position_sweep
11,0.98774487,example_0001,code,0.5,4096,position_sweep
12,0.9743876,example_0001,code,0.5,4096,position_sweep
13,0.96251863,example_0001,code,0.5,4096,position_sweep
14,0.95169616,example_0001,code,0.5,4096,position_sweep
15,0.9262606,example_0001,code,0.5,4096,position_sweep
16,0.8509222,example_0001,code,0.5,4096,position_sweep
17,0.8902793,example_0001,code,0.5,4096,position_sweep
18,0.9013221,example_0001,code,0.5,4096,position_sweep
19,0.8850869,example_0001,code,0.5,4096,position_sweep
20,0.8625493,example_0001,code,0.5,4096,position_sweep
21,0.8772943,example_0001,code,0.5,4096,position_sweep
22,0.86958295,example_0001,code,0.5,4096,position_sweep
23,0.81777245,example_0001,code,0.5,4096,position_sweep
0,0.9997648,example_0002,code,0.5,4096,position_sweep
1,0.9996199,example_0002,code,0.5,4096,position_sweep
2,0.99870527,example_0002,code,0.5,4096,position_sweep
3,0.98858464,example_0002,code,0.5,4096,position_sweep
4,0.9646869,example_0002,code,0.5,4096,position_sweep
5,0.9588835,example_0002,code,0.5,4096,position_sweep
6,0.95489967,example_0002,code,0.5,4096,position_sweep
7,0.9588556,example_0002,code,0.5,4096,position_sweep
8,0.9511915,example_0002,code,0.5,4096,position_sweep
9,0.9536309,example_0002,code,0.5,4096,position_sweep
10,0.9566758,example_0002,code,0.5,4096,position_sweep
11,0.9514352,example_0002,code,0.5,4096,position_sweep
12,0.93024296,example_0002,code,0.5,4096,position_sweep
13,0.9137442,example_0002,code,0.5,4096,position_sweep
14,0.9156263,example_0002,code,0.5,4096,position_sweep
15,0.9194891,example_0002,code,0.5,4096,position_sweep
16,0.8751154,example_0002,code,0.5,4096,position_sweep
17,0.90498793,example_0002,code,0.5,4096,position_sweep
18,0.9120628,example_0002,code,0.5,4096,position_sweep
19,0.8852282,example_0002,code,0.5,4096,position_sweep
20,0.8749185,example_0002,code,0.5,4096,position_sweep
21,0.91436803,example_0002,code,0.5,4096,position_sweep
22,0.9047873,example_0002,code,0.5,4096,position_sweep
23,0.8580166,example_0002,code,0.5,4096,position_sweep
0,0.9998576,example_0003,code,0.5,4096,position_sweep
1,0.99974525,example_0003,code,0.5,4096,position_sweep
2,0.99963194,example_0003,code,0.5,4096,position_sweep
3,0.99793905,example_0003,code,0.5,4096,position_sweep
4,0.9959151,example_0003,code,0.5,4096,position_sweep
