layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,total_tokens,experiment
9,5,7.3909759521484375e-06,0.5450453162193298,7.391273326247645e-06,73744.70161290323,example_0000,natural,1024,bloat_sweep
9,6,0.0002009272575378418,0.12409031391143799,0.00020093210801504528,617.5882527439928,example_0000,natural,1024,bloat_sweep
9,7,1.6689300537109375e-06,1.0000061988830566,1.6688540575206313e-06,599190.0,example_0000,natural,1024,bloat_sweep
9,8,0.002047121524810791,0.9850195050239563,0.002046824576197954,481.1729509390013,example_0000,natural,1024,bloat_sweep
9,9,0.00047779083251953125,0.9977737665176392,0.0004778699305532662,2088.306636726547,example_0000,natural,1024,bloat_sweep
9,10,0.0033837556838989258,0.9691795110702515,0.003383644356031148,286.4212436145852,example_0000,natural,1024,bloat_sweep
9,11,0.0006403923034667969,0.7654568552970886,0.000640359631309247,1195.293652271035,example_0000,natural,1024,bloat_sweep
9,12,0.0028124451637268066,0.7159490585327148,0.002812586654611617,254.56462858959415,example_0000,natural,1024,bloat_sweep
9,13,0.017126739025115967,0.6601236462593079,0.01713066911372058,38.543452159296166,example_0000,natural,1024,bloat_sweep
10,0,0.0005951523780822754,0.4641103744506836,0.0005952302178798931,779.8177265898848,example_0000,natural,1024,bloat_sweep
10,1,0.0014426708221435547,0.775358259677887,0.0014425834617139636,537.4464138158982,example_0000,natural,1024,bloat_sweep
10,2,0.0001308917999267578,0.41563791036605835,0.00013086930352024123,3175.431238615665,example_0000,natural,1024,bloat_sweep
10,3,1.519918441772461e-05,0.3589751720428467,1.5198354620168682e-05,23618.054901960786,example_0000,natural,1024,bloat_sweep
10,4,0.0006699562072753906,0.7535249590873718,0.0006698597442423052,1124.7376334519572,example_0000,natural,1024,bloat_sweep
10,5,0.00029909610748291016,0.28952324390411377,0.0002990712223394879,967.9940215225189,example_0000,natural,1024,bloat_sweep
10,6,3.8623809814453125e-05,0.14370590448379517,3.8625854239378246e-05,3720.6558641975307,example_0000,natural,1024,bloat_sweep
10,7,2.008676528930664e-05,0.11875087022781372,2.0091652514571663e-05,5911.896142433235,example_0000,natural,1024,bloat_sweep
10,8,4.4226646423339844e-05,0.8586908578872681,4.422810687847201e-05,19415.690026954177,example_0000,natural,1024,bloat_sweep
10,9,0.0002904534339904785,0.2579064965248108,0.00029044415485459556,887.9443874410015,example_0000,natural,1024,bloat_sweep
10,10,0.0006230473518371582,0.36107826232910156,0.0006230648436272948,579.5358270353008,example_0000,natural,1024,bloat_sweep
10,11,0.0001404881477355957,0.2624179720878601,0.00014047173711033247,1867.901145523971,example_0000,natural,1024,bloat_sweep
10,12,0.0011051297187805176,0.08484238386154175,0.0011049970707833435,76.7714254894558,example_0000,natural,1024,bloat_sweep
10,13,0.001632988452911377,0.3565056324005127,0.0016329831969086747,218.31485199109392,example_0000,natural,1024,bloat_sweep
11,0,2.753734588623047e-05,0.19582736492156982,2.7533374383091503e-05,7111.337662337663,example_0000,natural,1024,bloat_sweep
11,1,0.0013434886932373047,0.5839933753013611,0.0013434009333000842,434.6842502218279,example_0000,natural,1024,bloat_sweep
11,2,0.0010159611701965332,0.6088616847991943,0.0010160164002750546,599.2962158990906,example_0000,natural,1024,bloat_sweep
11,3,0.0013140439987182617,0.23108285665512085,0.0013141104200861593,175.85625510296651,example_0000,natural,1024,bloat_sweep
11,4,1.5497207641601562e-05,0.13805878162384033,1.5495068634810553e-05,8908.623076923077,example_0000,natural,1024,bloat_sweep
11,5,0.00023216009140014648,0.16579371690750122,0.00023215223178460278,714.1353016688062,example_0000,natural,1024,bloat_sweep
11,6,0.0005720257759094238,0.16736829280853271,0.0005720001373229463,292.5887256434302,example_0000,natural,1024,bloat_sweep
11,7,8.940696716308594e-07,1.000012755393982,8.940541110157718e-07,1118495.3333333333,example_0000,natural,1024,bloat_sweep
11,8,0.0006414055824279785,0.7169784307479858,0.0006414492066827313,1117.8238081962643,example_0000,natural,1024,bloat_sweep
11,9,0.0030387043952941895,0.9938309788703918,0.0030381995141359917,327.05747239167533,example_0000,natural,1024,bloat_sweep
11,10,0.0013030171394348145,0.9167414903640747,0.0013029570288216885,703.5529024289831,example_0000,natural,1024,bloat_sweep
11,11,1.609325408935547e-05,1.0001184940338135,1.609032129034365e-05,62145.2,example_0000,natural,1024,bloat_sweep
